N;DELAY;BUF SIZE;KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
9;1.5;120732254;9;2.04;False;False;True;True
9;1.2;120732254;9;1.738;False;False;True;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.5;120732254;9;2.039;False;False;True;True
9;1.2;120732254;9;1.738;False;False;True;True
9;2.0;120732254;1;1.327416;False;False;False;True
9;2.2;120732254;0;1.3251;False;False;False;True
9;2.0;120732254;1;1.343611;False;False;False;True
9;1.7;120732254;9;2.238;False;False;True;True
9;1.7;120732254;9;2.238;False;False;True;True
9;1.2;120732254;9;1.74;False;False;True;True
9;1.5;120732254;9;2.038;False;False;True;True
9;1.2;120732254;9;1.769;False;False;True;True
9;2.0;120732254;1;1.325903;False;False;False;True
9;1.2;120732254;9;1.738;False;False;True;True
9;2.0;120732254;1;1.346329;False;False;False;True
9;1.7;120732254;1;1.475514;False;False;False;True
17;1.0;110124421;0;1.29335;False;False;False;True
17;2.2;110124421;0;1.28271;False;False;False;True
17;2.0;110124421;0;1.292573;False;False;False;True
17;1.7;110124421;0;1.327848;False;False;False;True
17;2.0;110124421;0;1.283036;False;False;False;True
17;1.5;110124421;0;1.315308;False;False;False;True
17;1.7;110124421;0;1.324598;False;False;False;True
17;1.7;110124421;0;1.277108;False;False;False;True
17;1.2;110124421;0;1.290977;False;False;False;True
17;1.5;110124421;0;1.333383;False;False;False;True
17;1.7;110124421;0;1.295626;False;False;False;True
17;2.0;110124421;0;1.324258;False;False;False;True
17;1.7;110124421;0;1.270863;False;False;False;True
17;1.5;110124421;0;1.36749;False;False;False;True
17;1.0;110124421;0;1.289393;False;False;False;True
17;1.2;110124421;0;1.323018;False;False;False;True
17;1.0;110124421;0;1.286162;False;False;False;True
17;2.0;110124421;0;1.324552;False;False;False;True
17;2.0;110124421;0;1.325293;False;False;False;True
17;1.0;110124421;0;1.304552;False;False;False;True
17;1.7;110124421;0;1.314112;False;False;False;True
17;0.8;110124421;0;1.330519;False;False;False;True
17;0.8;110124421;0;1.274462;False;False;False;True
17;1.7;110124421;0;1.292471;False;False;False;True
17;1.0;110124421;0;1.314468;False;False;False;True
17;1.7;110124421;0;1.307546;False;False;False;True
17;1.5;110124421;0;1.286327;False;False;False;True
17;1.2;110124421;0;1.398551;False;False;False;True
17;2.2;110124421;0;1.458218;False;False;False;True
17;1.7;110124421;0;1.289819;False;False;False;True
17;1.0;110124421;0;1.322139;False;False;False;True
17;2.0;110124421;0;1.276533;False;False;False;True
17;2.2;110124421;0;1.332451;False;False;False;True
17;1.0;110124421;0;1.309547;False;False;False;True
17;0.8;110124421;0;1.291669;False;False;False;True
17;2.2;110124421;0;1.347459;False;False;False;True
17;1.2;110124421;0;1.296653;False;False;False;True
17;0.8;110124421;0;1.283218;False;False;False;True
17;1.0;110124421;0;1.271958;False;False;False;True
17;2.2;110124421;0;1.272798;False;False;False;True
17;1.2;110124421;0;1.300022;False;False;False;True
17;0.8;110124421;0;1.335836;False;False;False;True
17;1.5;110124421;0;1.324711;False;False;False;True
17;0.8;110124421;0;1.275254;False;False;False;True
17;2.2;110124421;0;1.292456;False;False;False;True
17;1.5;110124421;0;1.316957;False;False;False;True
17;0.8;110124421;0;1.367963;False;False;False;True
17;1.2;110124421;0;1.287446;False;False;False;True
17;0.8;110124421;0;1.365848;False;False;False;True
17;1.0;110124421;0;1.286519;False;False;False;True
17;1.5;110124421;17;2.04;False;False;True;True
17;1.2;110124421;17;1.74;False;False;True;True
17;2.0;110124421;1;1.328012;False;False;False;True
17;2.0;110124421;1;1.371536;False;False;False;True
17;2.2;110124421;0;1.330012;False;False;False;True
17;1.2;110124421;17;1.74;False;False;True;True
17;1.5;110124421;17;2.04;False;False;True;True
17;2.2;110124421;0;1.286761;False;False;False;True
17;1.2;110124421;17;1.74;False;False;True;True
17;2.0;110124421;1;1.279947;False;False;False;True
17;1.2;110124421;17;1.747;False;False;True;True
17;1.2;110124421;17;1.743;False;False;True;True
17;1.2;110124421;17;1.751;False;False;True;True
17;1.2;110124421;17;1.753;False;False;True;True
17;2.2;110124421;0;1.271393;False;False;False;True
