N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
28;3;18;30489569;8;0;7.692;False;False;False;True;False;False
48;2;14;18060816;5;48;5.351;False;False;True;True;False;False
4;3;50;88414049;3;3;5.019;False;False;True;True;False;False
33;4;17;26003669;9;1;9.324;False;False;False;True;False;False
53;4;13;16383734;0;0;4.292;False;False;False;True;False;False
47;3;14;18426601;12;2;10.707;False;True;False;True;False;False
20;3;22;42102107;1;7;4.067;False;False;False;True;False;False
22;2;21;38444849;4;22;4.797;False;True;True;True;False;False
4;3;50;88407383;3;3;5.078;False;False;True;True;False;False
24;3;20;35373852;4;24;5.582;False;False;True;True;False;False
35;4;16;24580299;0;0;4.31;False;False;False;True;False;False
33;2;17;26027791;5;4;5.445;False;False;True;True;False;False
18;4;23;46541489;4;0;6.586;False;False;False;True;False;False
49;4;14;17709413;0;0;4.482;False;False;False;True;False;False
55;3;13;15803429;7;3;7.335;False;False;True;True;False;False
64;2;12;13632400;5;5;5.92;False;False;True;True;False;False
5;3;44;80375045;2;5;4.469;False;False;True;True;False;False
25;2;20;34019026;2;2;3.56;False;False;False;True;False;False
55;4;13;15809843;0;0;4.268;False;False;False;True;False;False
35;2;16;24569919;8;23;7.068;False;False;True;True;False;False
64;4;12;13626937;4;1;7.214;False;True;False;True;False;False
40;4;15;21576293;0;0;4.257;False;False;False;True;False;False
4;4;50;88422415;0;0;4.263;False;False;False;True;False;False
39;4;16;22116798;7;39;8.25;False;False;True;True;False;False
30;4;18;28529721;0;0;4.303;False;False;False;True;False;False
47;4;14;18431038;0;0;4.266;False;False;False;True;False;False
36;4;16;23912728;0;0;4.372;False;False;False;True;False;False
56;3;13;15527134;7;1;7.447;False;False;False;True;False;False
22;4;21;38444128;0;0;4.294;False;False;False;True;False;False
25;2;20;34026322;10;4;7.474;False;True;True;True;False;False
24;3;20;35390471;4;24;5.544;False;False;True;True;False;False
27;2;19;31594581;4;24;4.554;False;False;True;True;False;False
62;4;12;14035341;0;0;4.28;False;False;False;True;False;False
20;2;22;42102641;6;20;5.756;False;False;True;True;False;False
19;2;22;44213786;3;19;4.195;False;False;False;True;False;False
5;2;44;80380169;2;5;3.437;False;False;True;True;False;False
60;4;12;14495510;0;0;4.274;False;False;False;True;False;False
23;3;20;36854419;3;23;4.989;False;False;True;True;False;False
34;4;17;25270643;2;1;5.748;False;False;False;True;False;False
16;3;25;52021975;4;1;5.838;False;True;False;True;False;False
64;4;12;13600669;7;1;8.729;False;False;False;True;False;False
20;2;22;42108917;4;13;4.809;False;False;True;True;False;False
52;2;13;16702228;6;52;5.934;False;False;True;True;False;False
58;2;13;14998257;11;2;8.719;False;False;False;True;False;False
14;2;26;44218911;1;14;2.892;False;False;False;True;False;False
51;2;14;17024227;7;4;6.576;False;False;True;True;False;False
19;2;22;44227932;5;19;5.175;False;False;True;True;False;False
49;2;14;17687569;5;5;4.977;False;False;True;True;False;False
61;4;12;14286953;0;0;4.339;False;False;False;True;False;False
32;2;17;26810099;7;3;6.487;False;False;False;True;False;False
51;2;14;17007760;5;4;5.402;False;True;True;True;False;False
7;2;37;68031201;3;7;3.467;False;False;True;True;False;False
7;3;37;68001644;3;1;4.993;False;False;False;True;False;False
58;4;13;14991631;0;0;4.237;False;False;False;True;False;False
56;4;13;15522450;0;0;4.318;False;False;False;True;False;False
5;3;44;80373020;2;5;4.524;False;False;True;True;False;False
35;3;16;24586819;9;6;8.416;False;False;True;True;False;False
14;3;26;44208441;0;0;3.29;False;False;False;True;False;False
9;4;33;58947625;0;0;4.343;False;False;False;True;False;False
15;3;25;42120016;0;0;3.219;False;False;False;True;False;False
54;2;13;16080626;7;4;6.105;False;False;True;True;False;False
58;3;13;14988723;11;0;9.534;False;False;False;True;False;False
18;3;23;46554933;7;18;7.261;False;False;True;True;False;False
11;3;30;52005552;3;1;4.977;False;False;False;True;False;False
43;4;15;20122492;0;0;4.271;False;False;False;True;False;False
19;2;22;44205133;4;19;4.786;False;False;True;True;False;False
13;4;27;46540022;3;0;6.052;False;False;False;True;False;False
63;3;12;13814192;13;0;10.586;False;False;False;True;False;False
43;4;15;20115023;0;0;4.296;False;False;False;True;False;False
53;3;13;16372196;6;2;6.825;False;False;False;True;False;False
59;4;13;14737806;0;0;4.275;False;False;False;True;False;False
50;3;14;17340085;7;0;7.203;False;False;False;True;False;False
11;4;30;52020745;0;0;4.344;False;False;False;True;False;False
12;3;28;49117907;6;4;6.585;False;False;True;True;False;False
29;4;18;29490515;0;0;4.307;False;False;False;True;False;False
52;2;13;16707040;10;52;7.936;False;False;True;True;False;False
43;4;15;20121590;0;0;4.31;False;False;False;True;False;False
60;3;12;14523986;17;0;8.932;False;False;False;True;False;False
31;2;17;27630411;6;4;5.84;False;False;True;True;False;False
63;4;12;13826067;0;0;4.277;False;False;False;True;False;False
12;4;28;49125175;1;0;4.87;False;False;False;True;False;False
5;4;44;80379461;0;0;4.302;False;False;False;True;False;False
49;2;14;17681845;5;49;5.259;False;False;True;True;False;False
26;3;19;32755513;5;0;6.059;False;False;False;True;False;False
61;3;12;14288429;6;0;6.7;False;False;False;True;False;False
51;3;14;17027276;5;38;6.267;False;False;True;True;False;False
44;4;15;19673896;0;0;4.217;False;False;False;True;False;False
51;3;14;17019478;7;1;6.775;False;False;False;True;False;False
20;4;22;42107695;2;1;5.505;False;False;False;True;False;False
16;2;25;52024175;1;16;2.964;False;False;False;True;False;False
38;4;16;22668617;7;6;8.169;False;False;True;True;False;False
31;2;17;27639260;6;0;5.759;False;False;False;True;False;False
43;2;15;20113236;5;5;5.766;False;False;True;True;False;False
13;3;27;46541958;3;13;5.006;False;False;True;True;False;False
41;3;15;21070344;10;18;8.83;False;False;True;True;False;False
45;4;14;19222396;0;0;4.281;False;False;False;True;False;False
39;3;16;22105891;5;2;6.486;False;True;False;True;False;False
40;2;15;21571006;1;40;3.105;False;False;False;True;False;False
39;3;16;22120703;8;4;7.758;False;True;True;True;False;False
41;2;15;21074256;6;41;5.76;False;False;True;True;False;False
33;4;17;26010672;2;3;5.619;False;False;True;True;False;False
59;4;13;14758226;0;0;4.363;False;False;False;True;False;False
36;4;16;23908622;10;0;9.84;False;False;False;True;False;False
5;3;44;80364760;0;5;3.318;False;False;False;True;False;False
59;4;13;14752556;0;0;4.327;False;False;False;True;False;False
7;4;37;68031884;0;0;4.241;False;False;False;True;False;False
61;3;12;14264441;5;2;6.316;False;False;True;True;False;False
19;2;22;44206613;2;19;3.547;False;True;True;True;False;False
17;3;24;49111678;4;4;5.766;False;False;True;True;False;False
21;3;21;40194201;5;21;6.086;False;False;True;True;False;False
16;4;25;52006577;0;0;4.232;False;False;False;True;False;False
18;2;23;46529191;4;18;4.816;False;False;True;True;False;False
13;3;27;46545830;4;0;5.555;False;False;False;True;False;False
40;2;15;21590888;4;40;5.144;False;False;True;True;False;False
25;2;20;34008299;3;25;4.123;False;True;True;True;False;False
11;4;30;52004947;0;0;4.321;False;False;False;True;False;False
41;4;15;21078853;0;0;4.341;False;False;False;True;False;False
16;4;25;52032673;0;0;4.414;False;False;False;True;False;False
30;2;18;28524491;10;2;7.846;False;False;False;True;False;False
51;4;14;17015947;0;0;4.306;False;False;False;True;False;False
17;3;24;49121425;6;17;6.681;False;False;True;True;False;False
25;3;20;34002708;4;14;5.528;False;False;True;True;False;False
62;4;12;14063017;0;0;4.342;False;False;False;True;False;False
62;4;12;14055300;0;0;4.289;False;False;False;True;False;False
34;3;17;25283285;4;2;5.975;False;False;False;True;False;False
48;3;14;18047076;6;31;6.88;False;False;True;True;False;False
64;2;12;13605884;4;12;5.351;False;False;True;True;False;False
24;4;20;35373749;0;0;4.22;False;False;False;True;False;False
29;4;18;29480264;0;0;4.277;False;False;False;True;False;False
47;3;14;18417682;4;16;5.673;False;False;True;True;False;False
63;4;12;13835748;0;0;4.322;False;False;False;True;False;False
23;3;20;36844672;6;1;6.731;False;False;False;True;False;False
20;4;22;42111301;0;0;4.272;False;False;False;True;False;False
4;2;50;88406738;0;4;2.3;False;False;False;True;False;False
54;3;13;16077247;5;0;6.268;False;False;False;True;False;False
26;3;19;32766851;8;1;7.671;False;False;False;True;False;False
32;3;17;26795859;6;2;6.89;False;False;False;True;False;False
24;2;20;35390101;5;24;5.295;False;False;True;True;False;False
24;2;20;35368566;1;24;2.983;False;False;False;True;False;False
30;4;18;28534043;0;0;4.272;False;False;False;True;False;False
23;3;20;36837579;1;3;3.976;False;False;False;True;False;False
9;2;33;58957213;1;9;2.879;False;False;False;True;False;False
63;2;12;13841362;5;63;5.358;False;False;True;True;False;False
8;4;35;63162586;0;0;4.364;False;False;False;True;False;False
21;2;21;40211535;8;21;6.921;False;False;True;True;False;False
37;4;16;23267331;5;1;6.818;False;False;False;True;False;False
36;2;16;23908233;9;9;7.587;False;True;True;True;False;False
12;4;28;49126833;0;0;4.281;False;False;False;True;False;False
44;4;15;19647674;0;0;4.226;False;False;False;True;False;False
48;4;14;18043016;0;0;4.224;False;False;False;True;False;False
33;4;17;26020619;4;1;6.583;False;False;False;True;False;False
58;3;13;14986019;7;39;7.345;False;False;True;True;False;False
12;4;28;49137357;0;0;4.282;False;False;False;True;False;False
32;4;17;26798363;5;0;7.128;False;False;False;True;False;False
31;4;17;27642517;0;0;4.277;False;False;False;True;False;False
7;3;37;68000012;2;1;4.438;False;False;False;True;False;False
31;4;17;27634000;0;0;4.273;False;False;False;True;False;False
43;2;15;20092849;8;4;7.268;False;False;True;True;False;False
36;4;16;23906478;6;36;7.789;False;False;True;True;False;False
27;2;19;31575687;6;2;5.813;False;False;False;True;False;False
37;3;16;23295548;5;1;6.329;False;False;False;True;False;False
59;3;13;14756828;10;0;8.947;False;False;False;True;False;False
12;2;28;49129963;3;12;4.044;False;False;True;True;False;False
61;2;12;14281393;2;3;3.834;False;True;False;True;False;False
4;2;50;88405292;1;4;2.918;False;False;False;True;False;False
44;4;15;19663918;0;0;4.367;False;False;False;True;False;False
16;4;25;52009925;3;0;5.956;False;False;False;True;False;False
17;2;24;49113628;2;17;3.526;False;False;True;True;False;False
59;4;13;14762685;0;0;4.291;False;False;False;True;False;False
44;3;15;19672579;7;24;7.348;False;False;True;True;False;False
64;4;12;13616832;4;2;6.951;False;False;False;True;False;False
15;4;25;42118577;0;0;4.281;False;False;False;True;False;False
64;3;12;13630447;3;28;5.553;False;False;True;True;False;False
4;4;50;88419613;0;0;4.221;False;False;False;True;False;False
17;2;24;49123459;6;17;5.855;False;False;True;True;False;False
5;4;44;80396372;2;0;5.441;False;False;False;True;False;False
20;2;22;42101590;6;11;5.906;False;True;True;True;False;False
61;3;12;14262869;3;24;5.182;False;False;True;True;False;False
38;4;16;22678830;11;38;10.46;False;False;True;True;False;False
42;2;15;20583380;1;42;3.151;False;False;False;True;False;False
35;3;16;24567688;6;2;6.299;False;False;False;True;False;False
6;4;40;73672611;0;0;4.266;False;False;False;True;False;False
60;3;12;14505763;2;0;3.921;False;False;False;True;False;False
28;3;18;30503245;0;0;3.278;False;False;False;True;False;False
63;3;12;13825597;9;0;8.39;False;False;False;True;False;False
10;4;31;55274846;0;0;4.28;False;False;False;True;False;False
50;3;14;17349312;5;1;6.4;False;False;False;True;False;False
19;2;22;44216956;8;6;6.954;False;False;True;True;False;False
60;4;12;14515181;0;0;4.277;False;False;False;True;False;False
33;2;17;26010756;3;33;4.379;False;True;False;True;False;False
53;4;13;16394575;0;0;4.326;False;False;False;True;False;False
61;3;12;14271540;6;3;6.907;False;True;True;True;False;False
24;3;20;35383716;3;1;4.585;False;False;False;True;False;False
36;4;16;23922663;7;9;8.314;False;False;True;True;False;False
45;4;14;19235315;5;27;7.166;False;False;True;True;False;False
17;2;24;49132040;2;17;3.603;False;False;True;True;False;False
20;2;22;42123576;2;20;3.64;False;False;False;True;False;False
6;4;40;73696453;0;0;4.286;False;False;False;True;False;False
4;4;50;88408658;0;0;4.288;False;False;False;True;False;False
11;2;30;52020473;6;6;5.707;False;True;True;True;False;False
62;3;12;14049535;9;1;7.826;False;False;False;True;False;False
60;2;12;14506267;4;60;4.709;False;False;True;True;False;False
12;2;28;49115922;3;12;4.09;False;False;True;True;False;False
14;2;26;44206351;1;14;2.926;False;False;False;True;False;False
24;2;20;35363861;5;24;5.278;False;False;True;True;False;False
14;4;26;44201962;0;0;4.273;False;False;False;True;False;False
29;4;18;29482218;0;0;4.281;False;False;False;True;False;False
11;2;30;52005850;3;4;4.113;False;False;True;True;False;False
30;4;18;28531444;0;0;4.275;False;False;False;True;False;False
26;3;19;32743531;0;0;3.406;False;False;False;True;False;False
48;4;14;18066941;7;0;8.249;False;False;False;True;False;False
37;2;16;23284833;2;37;3.788;False;False;True;True;False;False
26;3;19;32769628;1;0;3.99;False;False;False;True;False;False
49;3;14;17702912;5;2;5.795;False;False;False;True;False;False
29;3;18;29485023;4;0;5.592;False;False;False;True;False;False
15;3;25;42118818;0;0;3.315;False;False;False;True;False;False
12;4;28;49126547;0;0;4.341;False;False;False;True;False;False
8;2;35;63164303;5;2;4.769;False;True;False;True;False;False
54;2;13;16098372;7;54;6.318;False;False;True;True;False;True
18;2;23;46538934;5;14;4.815;False;True;True;True;False;False
64;2;12;13601736;2;64;3.955;False;False;False;True;False;False
47;2;14;18445679;6;47;6.271;False;False;True;True;False;False
14;3;26;44204704;0;0;3.341;False;False;False;True;False;False
23;4;20;36853367;0;0;4.29;False;False;False;True;False;False
33;4;17;26014194;10;1;9.887;False;False;False;True;False;False
59;4;13;14756654;0;0;4.274;False;False;False;True;False;False
17;3;24;49140162;5;16;5.639;False;False;True;True;False;True
33;3;17;26024926;4;2;5.763;False;True;False;True;False;False
16;3;25;52001097;3;2;5.222;False;True;False;True;False;False
28;3;18;30514559;3;1;5.163;False;False;False;True;False;False
6;2;40;73680541;2;6;3.576;False;False;False;True;False;False
15;3;25;42109320;0;0;3.316;False;False;False;True;False;False
44;3;15;19646595;9;23;8.141;False;True;True;True;False;False
17;3;24;49122664;6;15;6.774;False;False;True;True;False;False
28;2;18;30507996;4;28;4.701;False;False;True;True;False;False
44;4;15;19666381;0;0;4.333;False;False;False;True;False;False
37;3;16;23290762;7;10;6.984;False;True;True;True;False;False
49;4;14;17698912;0;0;4.302;False;False;False;True;False;False
4;3;50;88401820;1;1;3.922;False;False;False;True;False;False
56;2;13;15525914;7;3;6.149;False;False;True;True;False;False
22;4;21;38452421;3;0;6.069;False;False;False;True;False;False
6;4;40;73690626;0;0;4.231;False;False;False;True;False;False
29;3;18;29489227;0;0;3.304;False;False;False;True;False;False
15;3;25;42109981;0;0;3.223;False;False;False;True;False;False
7;4;37;68008470;0;0;4.28;False;False;False;True;False;False
6;4;40;73674506;0;0;4.282;False;False;False;True;False;False
64;3;12;13602760;3;3;5.552;False;False;False;True;False;False
8;4;35;63165512;0;0;4.271;False;False;False;True;False;False
50;4;14;17360704;0;0;4.363;False;False;False;True;False;False
33;4;17;26014299;6;0;7.607;False;False;False;True;False;False
63;2;12;13833457;0;63;2.535;False;False;False;True;False;False
25;2;20;34009889;4;25;4.624;False;False;True;True;False;False
7;2;37;68002242;4;7;3.984;False;False;True;True;False;False
53;3;13;16380022;5;1;6.234;False;False;False;True;False;False
57;3;13;15246632;5;1;6.539;False;True;False;True;False;False
35;3;16;24573008;4;35;5.843;False;False;True;True;False;False
11;2;30;52002005;1;11;2.97;False;True;False;True;False;False
36;3;16;23914550;4;36;5.838;False;False;True;True;False;False
51;2;14;17022718;4;51;4.891;False;False;True;True;False;False
35;2;16;24578516;7;35;6.31;False;False;True;True;False;False
62;2;12;14063043;5;62;5.384;False;False;True;True;False;False
60;2;12;14518782;6;60;6.036;False;False;True;True;False;False
16;2;25;52020155;4;6;4.74;False;True;True;True;False;False
63;4;12;13832966;0;0;4.287;False;False;False;True;False;False
36;4;16;23909917;7;0;7.636;False;False;False;True;False;False
43;3;15;20119816;4;1;5.817;False;False;False;True;False;False
20;2;22;42109068;5;9;5.254;False;True;True;True;False;False
14;3;26;44231414;0;0;3.306;False;False;False;True;False;False
56;3;13;15517703;6;0;6.899;False;False;False;True;False;False
11;4;30;52014208;0;0;4.229;False;False;False;True;False;False
61;4;12;14288022;0;0;4.325;False;False;False;True;False;False
38;4;16;22696174;6;1;7.679;False;False;False;True;False;False
27;3;19;31598176;0;0;3.248;False;False;False;True;False;False
26;3;19;32771138;3;0;5.105;False;False;False;True;False;False
59;3;13;14754133;0;0;3.31;False;False;False;True;False;False
22;2;21;38462891;5;22;5.333;False;False;True;True;False;False
29;4;18;29477359;0;0;4.283;False;False;False;True;False;False
16;2;25;52010248;6;16;5.825;False;True;True;True;False;False
48;3;14;18042794;2;30;4.628;False;False;True;True;False;False
52;2;13;16686176;8;2;7.064;False;False;False;True;False;False
53;2;13;16390783;8;5;6.887;False;True;True;True;False;False
36;3;16;23894699;3;3;5.379;False;False;True;True;False;False
26;3;19;32766649;4;1;5.217;False;False;False;True;False;False
58;3;13;15012575;6;58;6.886;False;True;True;True;False;False
15;4;25;42103193;0;0;4.305;False;False;False;True;False;False
18;2;23;46546029;1;18;2.964;False;False;False;True;False;False
10;2;31;55266029;4;10;4.569;False;False;True;True;False;False
54;3;13;16099551;3;0;5.222;False;False;False;True;False;False
27;3;19;31590545;0;0;3.324;False;False;False;True;False;False
19;3;22;44213552;6;1;6.99;False;True;False;True;False;False
50;3;14;17336124;12;1;10.197;False;True;False;True;False;False
32;4;17;26812215;6;0;7.756;False;False;False;True;False;False
22;4;21;38460636;0;0;4.259;False;False;False;True;False;False
36;3;16;23908755;5;36;6.293;False;False;True;True;False;False
14;4;26;44201425;0;0;4.281;False;False;False;True;False;False
20;2;22;42106357;4;20;4.805;False;False;True;True;False;False
40;4;15;21573074;7;0;8.292;False;False;False;True;False;False
32;2;17;26802644;6;3;5.421;False;False;False;True;False;False
43;2;15;20098725;12;43;9.101;False;False;True;True;False;False
55;4;13;15813629;0;0;4.281;False;False;False;True;False;False
63;4;12;13812764;0;0;4.302;False;False;False;True;False;False
20;4;22;42107061;0;0;4.331;False;False;False;True;False;False
41;3;15;21057481;7;18;7.25;False;False;True;True;False;False
26;4;19;32765961;0;0;4.273;False;False;False;True;False;False
9;4;33;58936823;0;0;4.313;False;False;False;True;False;False
20;4;22;42122264;7;3;8.109;False;False;True;True;False;False
54;3;13;16079641;9;1;8.46;False;False;False;True;False;False
14;2;26;44207755;6;14;5.623;False;True;True;True;False;False
57;3;13;15266794;2;0;4.803;False;False;False;True;False;False
38;3;16;22682879;4;3;6.101;False;False;True;True;False;False
10;4;31;55268836;0;0;4.275;False;False;False;True;False;False
30;2;18;28518976;6;27;5.646;False;False;True;True;False;False
9;4;33;58962180;0;0;4.275;False;False;False;True;False;False
47;3;14;18437144;7;1;7.349;False;False;False;True;False;False
19;3;22;44224687;3;2;5.195;False;True;False;True;False;False
53;3;13;16397180;7;0;7.496;False;False;False;True;False;False
40;2;15;21588730;5;40;5.394;False;False;True;True;False;False
21;4;21;40195408;0;0;4.24;False;False;False;True;False;False
37;4;16;23275149;6;0;7.708;False;False;False;True;False;False
17;4;24;49116032;8;17;8.655;False;False;True;True;False;False
23;4;20;36847790;0;0;4.288;False;False;False;True;False;False
40;2;15;21591068;6;40;6.058;False;False;True;True;False;False
25;2;20;34009227;4;25;4.644;False;False;True;True;False;False
55;4;13;15808066;0;0;4.284;False;False;False;True;False;False
61;3;12;14262166;11;1;8.866;False;False;False;True;False;False
6;4;40;73671397;0;0;4.286;False;False;False;True;False;False
46;4;14;18813432;0;0;4.283;False;False;False;True;False;False
6;2;40;73681350;1;6;2.957;False;False;False;True;False;False
43;2;15;20100820;6;43;5.979;False;False;True;True;False;False
55;4;13;15798286;0;0;4.287;False;False;False;True;False;False
20;3;22;42123806;3;20;5.052;False;False;True;True;False;False
16;4;25;52028364;7;1;8.1;False;False;False;True;False;False
54;3;13;16096043;4;54;5.755;False;False;True;True;False;False
42;4;15;20563868;0;0;4.268;False;False;False;True;False;False
47;4;14;18419443;0;0;4.446;False;False;False;True;False;False
53;3;13;16389186;12;3;9.542;False;True;False;True;False;False
5;2;44;80368119;1;5;2.881;False;False;True;True;False;False
44;2;15;19669533;10;17;7.384;False;True;True;True;False;False
12;4;28;49129549;7;0;8.535;False;False;False;True;False;False
5;4;44;80364477;0;0;4.298;False;False;False;True;False;False
13;4;27;46553484;5;0;7.113;False;False;False;True;False;False
11;4;30;52018869;0;0;4.326;False;False;False;True;False;False
23;4;20;36864098;0;0;4.247;False;False;False;True;False;False
64;2;12;13622997;9;4;8.165;False;True;False;True;False;False
42;4;15;20567270;0;0;4.218;False;False;False;True;False;False
46;4;14;18824620;0;0;4.292;False;False;False;True;False;False
17;4;24;49141834;4;0;6.638;False;False;False;True;False;False
4;3;50;88412252;2;1;4.501;False;False;False;True;False;False
11;4;30;52014687;0;0;4.277;False;False;False;True;False;False
14;4;26;44208516;0;0;4.287;False;False;False;True;False;False
59;3;13;14741672;8;30;7.785;False;False;True;True;False;False
61;3;12;14271439;6;0;6.239;False;False;False;True;False;False
5;3;44;80393688;2;5;4.46;False;False;True;True;False;False
53;3;13;16385462;4;1;5.767;False;False;False;True;False;False
15;4;25;42113541;0;0;4.351;False;False;False;True;False;False
23;3;20;36842276;7;1;7.134;False;False;False;True;False;False
18;4;23;46535588;0;0;4.312;False;False;False;True;False;False
27;3;19;31597512;7;1;7.139;False;False;False;True;False;False
57;2;13;15259056;9;2;7.636;False;False;False;True;False;False
8;4;35;63148538;0;0;4.292;False;False;False;True;False;False
40;2;15;21586136;3;40;4.391;False;False;False;True;False;False
21;2;21;40213224;5;21;5.532;False;False;True;True;False;False
52;3;13;16699701;3;52;5.365;False;False;False;True;False;False
33;2;17;26001530;1;33;3.338;False;False;False;True;False;False
22;2;21;38463553;7;22;6.655;False;False;True;True;False;True
57;3;13;15268872;5;0;6.251;False;False;False;True;False;False
13;3;27;46556764;0;0;3.259;False;False;False;True;False;False
13;4;27;46531803;0;0;4.359;False;False;False;True;False;False
36;3;16;23923457;7;1;7.308;False;False;False;True;False;False
30;3;18;28527550;3;1;5.033;False;False;False;True;False;False
26;3;19;32769481;5;0;5.512;False;False;False;True;False;False
19;2;22;44229401;6;19;5.686;False;False;True;True;False;False
17;4;24;49136489;5;0;6.513;False;False;False;True;False;False
59;4;13;14751989;0;0;4.284;False;False;False;True;False;False
61;4;12;14258229;0;0;4.272;False;False;False;True;False;False
22;2;21;38452826;4;22;4.664;False;False;True;True;False;False
47;3;14;18426053;3;47;5.286;False;True;True;True;False;False
27;3;19;31588341;7;2;7.215;False;False;True;True;False;False
34;2;17;25263426;7;34;6.382;False;False;True;True;False;False
22;2;21;38448527;3;22;4.078;False;False;True;True;False;False
38;2;16;22689176;1;38;3.07;False;False;False;True;False;False
61;3;12;14266193;0;0;3.434;False;False;False;True;False;False
9;2;33;58935400;3;9;4.078;False;False;True;True;False;False
55;4;13;15792704;0;0;4.293;False;False;False;True;False;False
45;3;14;19230397;5;2;6.128;False;False;True;True;False;False
20;2;22;42126223;4;20;4.775;False;False;True;True;False;False
62;3;12;14053952;3;62;5.234;False;False;True;True;False;False
10;3;31;55280672;5;5;6.114;False;False;True;True;False;False
21;4;21;40193888;0;0;4.271;False;False;False;True;False;False
21;4;21;40212347;0;0;4.276;False;False;False;True;False;False
49;3;14;17697593;9;49;8.355;False;True;True;True;False;False
24;3;20;35362208;2;4;4.47;False;False;True;True;False;False
64;2;12;13628374;6;4;6.86;False;True;False;True;False;False
9;3;33;58938120;3;9;4.992;False;False;True;True;False;False
11;2;30;52019645;3;3;4.188;False;False;False;True;False;False
28;2;18;30483759;8;2;6.802;False;False;False;True;False;False
29;3;18;29492436;6;10;6.605;False;False;True;True;False;False
53;2;13;16388634;7;4;6.74;False;False;True;True;False;False
13;4;27;46546060;0;0;4.315;False;False;False;True;False;False
39;2;16;22111726;5;39;5.336;False;False;True;True;False;False
8;2;35;63170764;6;2;5.282;False;True;False;True;False;False
59;4;13;14751554;0;0;4.429;False;False;False;True;False;False
22;4;21;38467145;0;0;4.264;False;False;False;True;False;False
44;2;15;19668106;11;44;8.474;False;False;True;True;False;False
61;2;12;14271543;10;1;8.047;False;False;False;True;False;False
32;4;17;26807037;0;0;4.212;False;False;False;True;False;False
29;4;18;29474140;0;0;4.271;False;False;False;True;False;False
9;3;33;58939117;5;3;6.059;False;False;True;True;False;False
12;3;28;49120611;5;1;6.099;False;False;False;True;False;False
62;3;12;14032906;0;0;3.291;False;False;False;True;False;False
28;4;18;30485009;0;0;4.317;False;False;False;True;False;False
31;4;17;27656088;0;0;4.333;False;False;False;True;False;False
44;3;15;19670870;6;0;6.761;False;False;False;True;False;False
14;2;26;44210875;5;14;5.117;False;False;True;True;False;False
27;4;19;31596395;0;0;4.356;False;False;False;True;False;False
34;4;17;25266952;7;0;8.162;False;False;False;True;False;False
5;4;44;80393254;2;0;4.871;False;False;False;True;False;False
7;2;37;68007591;4;7;4.503;False;False;True;True;False;False
25;2;20;34026851;2;25;3.535;False;False;False;True;False;False
51;3;14;17022640;7;1;7.303;False;False;False;True;False;False
10;2;31;55281390;2;10;3.487;False;False;True;True;False;False
15;3;25;42122645;0;0;3.378;False;False;False;True;False;False
4;2;50;88413754;2;4;3.498;False;False;True;True;False;False
32;2;17;26792669;5;24;5.401;False;True;True;True;False;False
18;4;23;46559054;5;0;7.138;False;False;False;True;False;False
62;3;12;14047394;4;0;5.715;False;False;False;True;False;False
36;3;16;23903634;4;8;5.827;False;True;True;True;False;False
9;3;33;58965403;3;2;5.074;False;False;True;True;False;False
50;4;14;17355530;0;0;4.346;False;False;False;True;False;False
47;3;14;18449342;7;2;6.913;False;False;False;True;False;False
25;4;20;34020409;6;0;7.52;False;False;False;True;False;False
22;3;21;38436284;7;1;6.933;False;True;False;True;False;False
41;4;15;21049018;0;0;4.227;False;False;False;True;False;False
16;3;25;52011697;2;15;4.564;False;False;True;True;False;False
6;4;40;73669116;2;0;5.558;False;False;False;True;False;False
23;2;20;36855258;4;23;4.267;False;True;True;True;False;False
34;3;17;25257352;5;1;6.236;False;False;False;True;False;False
51;3;14;17007812;8;1;8.008;False;False;False;True;False;False
8;4;35;63151274;0;0;4.275;False;False;False;True;False;False
4;3;50;88426300;1;0;3.905;False;False;False;True;False;False
13;2;27;46533531;4;13;4.552;False;False;True;True;False;False
19;3;22;44202993;4;2;5.701;False;False;False;True;False;False
9;4;33;58940648;0;0;4.268;False;False;False;True;False;False
21;3;21;40183583;6;1;6.615;False;False;False;True;False;False
44;4;15;19667666;0;0;4.218;False;False;False;True;False;False
38;2;16;22670794;6;3;5.966;False;False;False;True;False;False
60;4;12;14511716;0;0;4.277;False;False;False;True;False;False
9;3;33;58963738;1;0;3.977;False;False;False;True;False;False
56;3;13;15524978;3;1;5.322;False;True;False;True;False;False
18;2;23;46558742;4;18;4.752;False;False;True;True;False;False
37;4;16;23286846;0;0;4.344;False;False;False;True;False;False
61;4;12;14259163;0;0;4.394;False;False;False;True;False;False
52;2;13;16710952;3;2;4.461;False;False;False;True;False;False
64;4;12;13603795;3;15;6.607;False;False;True;True;False;False
13;2;27;46532381;1;13;2.958;False;False;False;True;False;False
20;4;22;42095709;0;0;4.22;False;False;False;True;False;False
46;2;14;18841022;9;30;6.96;False;False;True;True;False;False
26;3;19;32749563;5;1;6.121;False;False;False;True;False;False
60;4;12;14516232;0;0;4.279;False;False;False;True;False;False
7;2;37;68002185;2;7;3.537;False;False;False;True;False;False
12;2;28;49113509;3;12;4.11;False;False;True;True;False;False
30;2;18;28517181;3;30;4.109;False;True;True;True;False;False
24;4;20;35384537;0;0;4.215;False;False;False;True;False;False
