N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
43;3;15;20094309;8;4;8.501;False;False;False;True
49;2;14;17692310;8;49;7.094;False;True;True;True
33;4;17;26019955;7;3;8.417;False;False;False;True
21;2;21;40183395;8;21;6.103;False;False;True;True
15;4;25;42105494;3;1;6.002;False;False;False;True
19;4;22;44228177;1;3;30.308;True;False;False;True
22;4;21;38462038;3;2;6.028;False;False;False;True
26;4;19;32743395;4;12;6.563;False;False;True;True
4;3;50;88430883;4;4;4.95;False;False;True;True
43;3;15;20106364;4;6;6.546;False;False;True;True
51;4;14;17029686;6;46;7.843;False;False;True;True
56;2;13;15520683;6;7;6.484;False;True;True;True
53;2;13;16382089;4;53;31.264;True;False;True;True
44;4;15;19654073;8;6;8.939;False;False;True;True
38;3;16;22670605;11;6;9.647;False;False;True;True
14;2;26;44229393;5;14;5.005;False;False;True;True
13;2;27;46545715;4;13;4.584;False;False;True;True
33;2;17;26015810;6;33;5.728;False;False;True;True
59;4;13;14759767;5;9;7.636;False;False;True;True
13;3;27;46540407;3;13;4.968;False;False;True;True
17;2;24;49137103;4;17;4.663;False;False;True;True
38;4;16;22699070;8;10;8.483;False;False;True;True
15;2;25;42113875;2;15;3.502;False;False;True;True
21;3;21;40206128;3;21;4.978;False;False;True;True
25;2;20;34009725;2;25;3.434;False;False;True;True
11;4;30;52004167;2;11;30.378;True;False;False;True
10;4;31;55279579;4;10;6.49;False;False;True;True
49;4;14;17689317;9;49;9.306;False;False;True;True
38;2;16;22697825;3;7;5.835;False;False;True;True
57;2;13;15254755;6;5;6.376;False;False;False;True
43;3;15;20097659;6;3;7.158;False;False;False;True
6;4;40;73678389;3;6;5.957;False;False;True;True
62;3;12;14033202;12;5;10.161;False;False;True;True
7;2;37;68003776;4;7;4.462;False;False;True;True
52;4;13;16706834;5;3;7.175;False;False;True;True
62;3;12;14059290;8;8;8.122;False;True;True;True
17;4;24;49135908;6;17;7.598;False;False;True;True
18;2;23;46533579;6;18;5.666;False;False;True;True
36;3;16;23896360;6;36;7.069;False;False;True;True
6;4;40;73671642;3;3;6.823;False;False;False;True
36;2;16;23921580;9;36;7.132;False;False;True;True
45;4;14;19225113;5;45;7.244;False;False;True;True
13;2;27;46552922;3;13;3.449;False;False;True;True
17;3;24;49138744;6;17;6.663;False;False;True;True
23;4;20;36850884;5;23;7.105;False;False;True;True
46;4;14;18816924;4;14;6.804;False;False;True;True
30;3;18;28520424;2;3;30.306;True;False;False;False
28;3;18;30489884;7;11;6.781;False;False;True;True
31;3;17;27646883;3;31;4.972;False;True;True;True
39;4;16;22103819;8;39;8.701;False;False;True;True
63;3;12;13822889;8;63;7.986;False;True;True;True
57;4;13;15263711;9;1;9.556;False;False;False;True
28;4;18;30488448;2;28;5.511;False;False;True;True
13;2;27;46531432;3;13;3.957;False;False;True;True
14;2;26;44213073;4;14;4.499;False;False;True;True
7;4;37;68032740;2;7;5.396;False;False;True;True
24;2;20;35391427;6;24;5.027;False;False;True;True
61;3;12;14285468;7;61;7.374;False;False;True;True
32;4;17;26791172;5;32;6.673;False;True;True;True
64;4;12;13629272;10;4;10.603;False;False;True;True
9;4;33;58959263;2;6;30.348;True;False;False;True
22;4;21;38459501;5;22;7.098;False;True;True;True
24;4;20;35376714;4;2;6.626;False;False;False;True
62;4;12;14058520;7;0;8.245;False;False;False;True
46;4;14;18815016;4;2;6.787;False;False;False;True
21;2;21;40192699;5;21;4.53;False;False;True;True
13;2;27;46555941;2;2;5.942;False;False;False;True
20;2;22;42102057;4;20;4.513;False;False;True;True
51;3;14;17030130;6;51;6.803;False;False;True;True
9;2;33;58960896;3;9;4.052;False;False;True;True
30;4;18;28540503;7;1;7.64;False;False;False;True
59;3;13;14762300;8;59;7.883;False;False;True;True
63;4;12;13818123;9;0;9.223;False;False;False;True
45;3;14;19228267;6;4;7.174;False;False;True;True
56;3;13;15524669;9;56;8.413;False;False;True;True
56;2;13;15511513;8;14;6.79;False;False;True;True
13;3;27;46527892;1;1;5.236;False;False;False;True
21;4;21;40206216;6;21;7.664;False;False;True;True
21;2;21;40203869;3;21;3.438;False;False;True;True
14;3;26;44217451;5;3;6.166;False;False;False;True
21;4;21;40197127;5;21;7.033;False;False;True;True
64;4;12;13623901;5;3;7.572;False;False;False;True
58;4;13;14994830;7;0;8.246;False;False;False;True
51;2;14;17026084;12;26;8.866;False;False;True;True
23;2;20;36856444;8;23;6.653;False;False;True;True
34;3;17;25261603;9;5;8.789;False;False;True;True
6;2;40;73670776;2;2;6.34;False;False;False;True
49;4;14;17687716;9;2;31.22;True;True;False;True
31;4;17;27630821;4;2;6.644;False;False;True;True
18;3;23;46529973;4;9;6.31;False;False;True;True
64;4;12;13620596;9;3;9.83;False;False;True;True
36;4;16;23903752;9;5;9.658;False;False;True;True
59;3;13;14762662;5;59;31.275;True;False;False;True
53;4;13;16387853;9;32;11.02;False;False;False;True
47;2;14;18447731;4;47;4.599;False;False;True;True
40;4;15;21580234;10;40;9.921;False;False;True;True
5;3;44;80365730;2;5;4.645;False;False;True;True
61;3;12;14262327;2;22;4.882;False;False;True;True
33;4;17;26015689;5;3;7.358;False;False;False;True
17;2;24;49117050;3;17;4.174;False;False;True;True
23;3;20;36859589;4;23;5.539;False;False;True;True
49;4;14;17695524;15;33;31.263;True;False;True;True
9;3;33;58936969;0;0;6.706;False;False;False;True
57;4;13;15248053;11;1;10.698;False;False;False;True
48;2;14;18043251;6;48;6.013;False;False;True;True
61;2;12;14278051;7;61;6.302;False;False;True;True
31;3;17;27653832;5;31;6.192;False;False;True;True
5;4;44;80391421;2;5;5.587;False;False;True;True
52;4;13;16690434;7;52;8.409;False;True;True;True
26;3;19;32753539;5;26;6.176;False;False;True;True
33;3;17;26013801;12;33;9.844;False;False;True;True
8;2;35;63150544;5;8;5.196;False;False;True;True
6;2;40;73674078;5;6;5.059;False;False;True;True
18;3;23;46549724;1;1;6.587;False;False;False;True
23;4;20;36842968;8;2;8.327;False;False;False;True
17;2;24;49111587;6;17;5.155;False;False;True;True
9;3;33;58947087;2;9;4.393;False;False;True;True
30;3;18;28520335;2;30;4.585;False;False;True;True
18;2;23;46536564;0;0;7.139;False;False;False;True
29;4;18;29499109;6;1;7.747;False;False;False;True
31;3;17;27645744;4;31;5.664;False;False;True;True
58;3;13;15015495;6;14;7.279;False;True;True;True
44;2;15;19644858;8;15;6.723;False;True;True;True
31;4;17;27634513;3;1;6.172;False;False;False;True
14;3;26;44208333;3;14;5.015;False;False;True;True
21;2;21;40211373;7;21;6.229;False;False;True;True
18;2;23;46557565;5;18;5.167;False;False;True;True
22;2;21;38461208;4;22;4.617;False;False;True;True
56;4;13;15533407;6;56;7.706;False;False;True;True
35;3;16;24558748;5;35;6.519;False;False;True;True
20;3;22;42110738;1;1;6.518;False;False;False;True
50;3;14;17361237;11;50;31.271;True;False;False;True
17;4;24;49129630;8;17;9.037;False;False;True;True
59;3;13;14760049;7;3;7.596;False;False;True;True
39;4;16;22119799;5;3;7.695;False;False;False;True
6;3;40;73668333;4;6;5.672;False;False;True;True
12;3;28;49120265;3;3;5.878;False;False;False;True
26;3;19;32745581;5;26;5.633;False;False;True;True
14;2;26;44204313;5;14;5.092;False;False;True;True
39;2;16;22126207;8;39;6.717;False;False;True;True
23;3;20;36842451;1;23;30.639;True;False;False;True
45;3;14;19247077;10;8;9.658;False;False;True;True
60;3;12;14522044;7;60;7.499;False;False;True;True
17;4;24;49121849;2;2;7.854;False;False;False;True
9;2;33;58941157;5;9;4.678;False;False;True;True
32;4;17;26796100;6;32;7.323;False;True;True;True
17;2;24;49129581;5;17;5.16;False;False;True;True
62;2;12;14059225;10;30;8.53;False;False;True;True
64;4;12;13619627;1;1;6.658;False;False;False;True
21;2;21;40186334;7;21;5.71;False;False;True;True
45;3;14;19249381;4;4;6.232;False;False;False;True
37;2;16;23263278;4;7;6.319;False;False;True;True
48;4;14;18052408;10;16;10.157;False;False;True;True
31;3;17;27629548;5;3;5.842;False;False;False;True
29;3;18;29474420;8;3;7.587;False;False;False;True
62;3;12;14042550;13;62;10.441;False;True;True;True
49;2;14;17698317;3;6;5.853;False;True;True;True
60;4;12;14511706;3;0;6.089;False;False;False;True
58;4;13;15005118;9;1;9.61;False;False;False;True
39;3;16;22123123;5;3;6.822;False;False;False;True
45;4;14;19223864;5;45;7.505;False;False;True;True
46;3;14;18824689;2;2;5.931;False;False;False;True
28;4;18;30512598;2;4;5.564;False;False;True;True
54;3;13;16089859;7;54;7.402;False;False;True;True
26;4;19;32758932;4;26;6.649;False;False;True;True
63;4;12;13821676;10;63;10.013;False;True;True;True
21;2;21;40194723;2;21;3.467;False;False;True;True
4;2;50;88430201;4;4;4.588;False;False;True;True
60;4;12;14494848;5;0;7.353;False;False;False;True
24;3;20;35360714;5;24;6.208;False;False;True;True
58;3;13;15002004;5;58;6.429;False;False;True;True
54;4;13;16085024;5;1;7.361;False;False;False;True
38;2;16;22698465;5;38;5.09;False;False;True;True
16;2;25;52015687;4;16;4.554;False;False;True;True
49;2;14;17699015;11;7;9.393;False;True;True;True
47;4;14;18428658;8;47;9.004;False;False;True;True
24;4;20;35375930;9;24;9.409;False;False;True;True
45;3;14;19249372;7;45;7.474;False;False;True;True
26;2;19;32754450;4;26;4.569;False;False;True;True
12;4;28;49131555;4;5;6.644;False;False;True;True
11;3;30;52011868;2;11;4.461;False;False;True;True
7;2;37;68029711;2;7;3.365;False;False;True;True
46;4;14;18831837;4;1;7.017;False;False;False;True
21;3;21;40208014;8;21;7.852;False;False;True;True
45;4;14;19236815;10;4;10.698;False;False;True;True
35;2;16;24557015;3;35;4.047;False;False;True;True
63;3;12;13817234;7;2;7.983;False;False;False;True
11;2;30;52009776;4;11;4.148;False;False;True;True
18;4;23;46550690;5;7;8.232;False;False;True;True
12;2;28;49113034;4;12;4.589;False;False;True;True
5;2;44;80374311;1;5;3.097;False;False;True;True
7;3;37;68010921;2;7;4.505;False;False;True;True
55;3;13;15815632;8;55;8.092;False;False;True;True
34;2;17;25283015;2;34;3.544;False;False;True;True
44;3;15;19655381;10;44;9.34;False;False;True;True
34;2;17;25285064;2;34;3.474;False;False;True;True
29;2;18;29470954;7;29;6.21;False;False;True;True
59;2;13;14762498;8;14;7.547;False;False;True;True
54;3;13;16082622;3;8;5.514;False;True;True;True
54;2;13;16101072;9;9;8.165;False;False;True;True
63;3;12;13839634;14;3;11.656;False;False;True;True
55;3;13;15812915;5;49;6.353;False;False;True;True
18;3;23;46546084;2;18;4.615;False;False;True;True
40;4;15;21580575;3;3;6.323;False;False;False;True
10;4;31;55259128;3;10;6.125;False;False;True;True
27;3;19;31584319;5;27;30.353;True;False;True;True
57;3;13;15247393;10;16;8.873;False;False;True;True
16;3;25;52007165;1;1;7.486;False;False;False;True
31;4;17;27635246;6;31;7.693;False;False;True;True
30;4;18;28529572;3;2;6.169;False;False;False;True
57;4;13;15245396;7;57;8.362;False;True;True;True
36;3;16;23916737;4;4;6.357;False;False;False;True
7;4;37;68017285;1;1;6.446;False;False;False;True
42;4;15;20579845;9;3;9.849;False;False;False;True
44;3;15;19651170;6;8;7.234;False;True;True;True
40;3;15;21572681;2;40;4.656;False;False;True;True
50;4;14;17333932;6;10;7.291;False;False;True;True
48;3;14;18048012;7;4;7.79;False;False;False;True
57;2;13;15243357;7;7;7.132;False;True;True;True
59;3;13;14748786;11;8;31.278;True;True;True;True
37;3;16;23288651;6;37;7.118;False;False;True;True
51;2;14;17020665;4;4;5.492;False;False;False;True
9;2;33;58938212;2;9;3.544;False;False;True;True
21;4;21;40202630;9;8;8.9;False;False;True;True
4;4;50;88405178;1;1;7.014;False;False;False;True
43;3;15;20114035;8;8;8.445;False;True;True;True
59;3;13;14752053;6;2;7.114;False;False;False;True
30;4;18;28540098;5;30;7.087;False;False;True;True
8;4;35;63152888;5;4;7.124;False;False;True;True
62;3;12;14046894;6;46;7.207;False;False;True;True
60;4;12;14523735;8;3;9.137;False;False;True;True
21;2;21;40210866;4;21;4.703;False;False;True;True
30;2;18;28544269;3;30;4.096;False;False;True;True
13;2;27;46530153;6;13;5.644;False;False;True;True
37;4;16;23264693;6;37;7.728;False;False;True;True
53;2;13;16374728;5;53;5.256;False;False;True;True
11;3;30;52031611;3;11;5.023;False;False;True;True
37;4;16;23290661;5;37;7.217;False;False;True;True
48;4;14;18052196;7;4;8.903;False;False;True;True
25;3;20;34003970;6;25;6.698;False;False;True;True
7;4;37;68015014;2;7;5.641;False;False;True;True
46;2;14;18817121;6;46;6.524;False;False;True;True
21;3;21;40190394;4;21;5.572;False;False;True;True
26;3;19;32762815;7;26;30.394;True;False;True;True
35;4;16;24587156;6;35;7.923;False;False;True;True
14;4;26;44229096;4;2;6.589;False;False;False;True
48;3;14;18053817;8;3;8.352;False;False;False;True
29;2;18;29487648;7;29;6.238;False;False;True;True
19;3;22;44217581;3;19;5.192;False;False;True;True
15;3;25;42102095;4;4;5.632;False;False;True;True
8;2;35;63147217;3;8;4.022;False;False;True;True
51;3;14;17008070;3;4;6.436;False;False;True;True
8;3;35;63167547;2;3;6.378;False;False;True;True
25;3;20;34009450;2;25;4.503;False;False;True;True
31;2;17;27630237;5;31;5.086;False;False;True;True
40;4;15;21592854;3;2;6.457;False;False;False;True
59;2;13;14743934;17;59;11.821;False;False;True;True
43;3;15;20121086;8;43;7.423;False;False;True;True
6;2;40;73694460;3;6;3.928;False;False;True;True
52;4;13;16705370;6;14;7.91;False;False;True;True
60;2;12;14495353;1;60;31.302;True;False;False;True
63;3;12;13814037;7;63;7.245;False;True;True;True
8;4;35;63174356;2;2;30.312;True;True;False;True
9;3;33;58957533;3;9;4.971;False;False;True;True
32;4;17;26804899;7;3;8.551;False;False;False;True
8;4;35;63154566;2;8;5.528;False;False;True;True
55;4;13;15816099;7;7;8.524;False;False;True;True
18;3;23;46544708;2;2;7.204;False;False;False;True
9;3;33;58951925;3;9;5.011;False;False;True;True
52;4;13;16694480;5;0;7.503;False;False;False;True
64;2;12;13600535;9;8;8.48;False;True;True;True
55;4;13;15788214;7;3;8.412;False;False;True;True
53;4;13;16399025;6;53;7.731;False;False;True;True
10;4;31;55253731;1;1;6.416;False;False;False;True
24;4;20;35375889;3;6;6.165;False;False;True;True
12;2;28;49131688;3;12;4.053;False;False;True;True
46;4;14;18813918;11;2;10.994;False;False;False;True
59;2;13;14764919;11;59;8.916;False;False;True;True
10;2;31;55251083;2;10;3.788;False;False;True;True
36;3;16;23923759;2;36;31.274;True;False;False;True
55;4;13;15795499;10;14;10.025;False;False;True;True
29;2;18;29489390;1;1;5.692;False;False;False;True
26;2;19;32766212;6;26;5.661;False;False;True;True
47;4;14;18423890;7;47;8.366;False;False;True;True
56;3;13;15537965;6;21;7.117;False;True;True;True
25;2;20;34017996;6;25;5.721;False;False;True;True
4;2;50;88401618;1;4;3.865;False;False;True;True
8;2;35;63153407;0;0;6.599;False;False;False;True
41;2;15;21048097;6;41;5.617;False;False;True;True
12;2;28;49113046;5;12;5.124;False;False;True;True
39;3;16;22128798;5;39;6.684;False;False;True;True
35;4;16;24568585;5;35;31.286;True;False;True;True
53;2;13;16400994;6;53;5.733;False;False;True;True
10;4;31;55250239;5;10;7.191;False;False;True;True
8;2;35;63171381;1;8;3.667;False;False;True;True
18;4;23;46551887;3;4;7.439;False;False;True;True
10;4;31;55274135;2;10;5.462;False;False;True;True
41;2;15;21052872;5;41;5.107;False;False;True;True
41;2;15;21049335;7;41;6.323;False;False;True;True
42;4;15;20572254;7;13;8.345;False;False;True;True
45;3;14;19238086;3;4;6.087;False;False;True;True
6;3;40;73699355;3;6;5.023;False;False;True;True
53;2;13;16392112;5;8;6.14;False;True;True;True
56;3;13;15524619;10;3;9.695;False;False;False;True
61;3;12;14260085;6;61;7.0;False;True;True;True
64;2;12;13606185;8;64;7.763;False;False;True;True
