N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
60;2;12;14524485;3;60;3.692;False;True;True;True
10;3;31;55270502;3;10;4.97;False;False;True;True
53;2;13;16396910;4;18;4.672;False;False;True;True
58;3;13;15007414;0;0;3.419;False;False;False;True
58;2;13;14993707;9;58;7.333;False;False;True;True
9;2;33;58952775;4;9;4.574;False;False;True;True
49;3;14;17707188;6;0;6.646;False;False;False;True
11;2;30;52023261;0;0;6.222;False;False;False;True
63;3;12;13816315;0;0;3.198;False;False;False;True
40;3;15;21579503;2;5;4.562;False;False;True;True
62;4;12;14053150;0;0;4.243;False;False;False;True
64;3;12;13600900;0;0;3.54;False;False;False;True
33;4;17;26011847;6;0;7.648;False;False;False;True
14;4;26;44228330;4;1;6.468;False;False;False;True
36;4;16;23924458;5;0;7.106;False;False;False;True
17;2;24;49133601;4;17;3.975;False;False;True;True
16;3;25;52002878;8;5;7.874;False;False;False;True
26;4;19;32755270;6;1;7.632;False;False;False;True
37;4;16;23272549;4;1;6.551;False;False;False;True
50;2;14;17339610;6;4;5.966;False;False;False;True
41;2;15;21050010;4;8;4.839;False;False;True;True
15;4;25;42122319;1;0;4.842;False;False;False;True
7;4;37;68029066;3;3;6.059;False;False;False;True
14;3;26;44204961;4;14;5.574;False;False;True;True
19;4;22;44212215;2;19;5.484;False;True;True;True
28;3;18;30499818;10;2;8.189;False;False;True;True
27;2;19;31603188;4;27;30.278;True;False;False;True
11;2;30;52001413;2;11;3.48;False;False;True;True
17;3;24;49116205;2;17;4.47;False;False;True;True
27;4;19;31603655;0;0;4.325;False;False;False;True
34;4;17;25268759;7;0;8.165;False;False;False;True
36;3;16;23901179;2;6;4.738;False;False;True;True
27;4;19;31598124;5;3;7.061;False;False;True;True
59;3;13;14744193;0;0;3.368;False;False;False;True
17;3;24;49125296;2;17;4.45;False;False;True;True
15;2;25;42098700;3;15;3.917;False;False;True;True
39;3;16;22109346;3;2;5.199;False;False;False;True
19;3;22;44204887;5;19;6.082;False;False;True;True
41;3;15;21049453;10;7;8.84;False;False;True;True
18;3;23;46541081;3;18;30.269;True;False;True;True
46;4;14;18836695;0;0;4.233;False;False;False;True
62;4;12;14047004;0;0;4.229;False;False;False;True
63;3;12;13845225;0;0;3.195;False;False;False;True
40;2;15;21577273;4;3;4.833;False;False;False;True
53;4;13;16382886;0;0;4.237;False;False;False;True
64;2;12;13620348;9;1;30.244;True;True;False;True
14;2;26;44212601;3;14;3.928;False;False;True;True
31;3;17;27630696;6;0;6.59;False;False;False;True
38;2;16;22672683;4;38;31.224;True;False;False;True
61;3;12;14281406;0;0;3.479;False;False;False;True
12;3;28;49127917;2;3;5.548;False;False;True;True
49;4;14;17687138;0;0;4.242;False;False;False;True
8;4;35;63161411;5;3;7.119;False;False;False;True
34;3;17;25279806;8;2;7.855;False;False;False;True
17;3;24;49117010;6;17;6.603;False;False;True;True
6;2;40;73677545;2;6;3.451;False;False;True;True
32;2;17;26790938;4;7;4.774;False;False;True;True
9;3;33;58952297;3;9;4.94;False;False;True;True
12;3;28;49112910;5;12;6.141;False;False;True;True
64;3;12;13622961;0;0;3.51;False;False;False;True
46;3;14;18813096;6;1;6.672;False;False;False;True
45;4;14;19240018;0;0;4.168;False;False;False;True
8;4;35;63171760;2;2;5.538;False;False;False;True
44;4;15;19667396;0;0;4.377;False;False;False;True
28;3;18;30493764;6;1;6.665;False;False;False;True
43;2;15;20095056;4;43;30.276;True;False;False;True
26;2;19;32771282;4;4;4.918;False;False;False;True
32;2;17;26791535;3;4;4.688;False;True;False;True
26;3;19;32769718;2;26;4.489;False;False;True;True
36;3;16;23922092;1;1;5.062;False;False;False;True
22;4;21;38451548;4;22;6.433;False;False;True;True
55;4;13;15812422;0;0;4.23;False;False;False;True
14;4;26;44209982;2;1;5.502;False;False;False;True
15;3;25;42096532;4;15;5.515;False;False;True;True
8;3;35;63151009;4;4;6.357;False;False;False;True
57;4;13;15273812;0;0;4.229;False;False;False;True
20;2;22;42116590;0;0;6.207;False;False;False;True
14;4;26;44211018;2;1;5.47;False;False;False;True
42;3;15;20574341;4;1;5.619;False;False;False;True
56;3;13;15529368;6;0;6.688;False;False;False;True
8;3;35;63162827;6;6;6.796;False;False;True;True
44;4;15;19662882;0;0;4.357;False;False;False;True
33;4;17;26002857;5;0;7.075;False;False;False;True
10;2;31;55259379;2;10;3.541;False;False;True;True
12;2;28;49128030;2;12;3.459;False;False;True;True
20;4;22;42117511;4;3;6.614;False;False;True;True
32;3;17;26800465;5;1;6.187;False;False;False;True
45;2;14;19230254;8;5;7.009;False;True;True;True
5;2;44;80363831;1;1;7.774;False;False;False;True
44;4;15;19660730;0;0;4.173;False;False;False;True
35;3;16;24584509;6;4;6.857;False;False;True;True
13;3;27;46542274;1;13;30.302;True;False;False;True
34;4;17;25286980;6;1;7.615;False;False;False;True
33;2;17;26005206;4;4;4.837;False;False;False;True
23;3;20;36843217;7;5;6.814;False;False;True;True
40;3;15;21568535;4;40;5.558;False;False;True;True
48;4;14;18057158;0;0;4.236;False;False;False;True
64;4;12;13614503;0;0;4.224;False;False;False;True
59;3;13;14734490;0;0;3.429;False;False;False;True
56;3;13;15521783;6;0;6.643;False;False;False;True
59;2;13;14746623;9;3;7.415;False;False;True;True
10;3;31;55257716;2;10;4.397;False;False;True;True
58;4;13;15002853;0;0;4.227;False;False;False;True
35;2;16;24577924;9;35;7.368;False;False;True;True
39;4;16;22101160;0;0;4.434;False;False;False;True
44;3;15;19670555;7;0;7.181;False;False;False;True
51;4;14;17015740;0;0;4.241;False;False;False;True
47;4;14;18444068;0;0;4.222;False;False;False;True
48;4;14;18072148;0;0;4.235;False;False;False;True
55;2;13;15790752;10;3;7.942;False;False;True;True
32;4;17;26789747;9;0;8.659;False;False;False;True
37;3;16;23293403;7;10;7.287;False;False;True;True
8;2;35;63164638;3;8;3.979;False;False;True;True
38;3;16;22681247;3;2;5.184;False;False;False;True
35;4;16;24573199;5;1;7.166;False;False;False;True
13;2;27;46536621;5;13;4.971;False;False;True;True
44;3;15;19647088;4;1;5.611;False;False;False;True
17;3;24;49121049;2;17;4.536;False;False;True;True
56;2;13;15516047;5;56;5.186;False;True;True;True
40;3;15;21583672;4;2;30.222;True;True;False;True
19;4;22;44210239;3;19;5.917;False;False;True;True
40;3;15;21581259;2;1;4.598;False;False;False;True
18;2;23;46537923;6;18;5.529;False;False;True;True
4;2;50;88426989;1;4;4.187;False;False;True;True
27;3;19;31577821;2;2;4.579;False;False;False;True
32;3;17;26794518;5;2;31.196;True;True;False;True
25;2;20;34024639;3;25;4.043;False;True;True;True
25;2;20;34012801;6;25;30.205;True;False;False;True
43;3;15;20117233;8;1;7.674;False;False;False;True
19;2;22;44209045;4;19;4.018;False;False;True;True
36;3;16;23917331;9;4;8.543;False;False;True;True
11;3;30;52014247;3;3;5.404;False;False;False;True
54;3;13;16099568;10;0;8.75;False;False;False;True
33;2;17;26003839;4;4;4.778;False;False;False;True
35;3;16;24561871;5;7;6.244;False;False;True;True
14;2;26;44200539;4;14;4.47;False;False;True;True
34;2;17;25283584;3;4;5.211;False;False;True;True
19;3;22;44214066;6;19;6.649;False;False;True;True
19;2;22;44220567;5;19;4.486;False;False;True;True
47;4;14;18436462;0;0;4.255;False;False;False;True
40;4;15;21567589;4;0;6.52;False;False;False;True
50;3;14;17343742;4;0;5.659;False;False;False;True
50;3;14;17358928;6;0;6.604;False;False;False;True
25;4;20;34016288;4;1;6.553;False;False;False;True
15;3;25;42109403;1;15;3.844;False;False;True;True
44;2;15;19672553;14;44;31.208;True;False;False;True
36;4;16;23904874;2;0;5.482;False;False;False;True
38;2;16;22672343;5;9;5.81;False;False;True;True
43;3;15;20113103;3;8;5.048;False;False;True;True
36;3;16;23900769;6;2;32.203;True;True;False;True
48;3;14;18062480;11;1;9.321;False;False;False;True
27;4;19;31603821;5;0;7.0;False;False;False;True
51;3;14;17025448;5;0;6.098;False;False;False;True
32;4;17;26816782;0;0;4.266;False;False;False;True
62;4;12;14034657;0;0;4.274;False;False;False;True
39;2;16;22101302;7;4;6.445;False;False;True;True
25;2;20;34011583;5;25;5.157;False;False;True;True
23;3;20;36837368;2;2;4.663;False;False;False;True
52;4;13;16706260;0;0;4.235;False;False;False;True
9;4;33;58937344;5;3;30.244;True;True;False;True
63;4;12;13844172;0;0;4.275;False;False;False;True
12;4;28;49142343;4;12;6.519;False;False;True;True
24;3;20;35377618;1;1;5.043;False;False;False;True
56;4;13;15512768;0;0;4.245;False;False;False;True
31;4;17;27649600;0;0;4.183;False;False;False;True
22;2;21;38444151;3;22;3.959;False;False;True;True
28;2;18;30489256;9;4;6.377;False;True;True;True
22;4;21;38462627;5;6;7.185;False;False;True;True
62;4;12;14039777;0;0;4.251;False;False;False;True
6;4;40;73685648;1;1;6.483;False;False;False;True
36;4;16;23921056;7;1;8.126;False;False;False;True
40;2;15;21593718;2;4;4.693;False;True;True;True
14;4;26;44219316;1;1;5.121;False;False;False;True
12;4;28;49125434;2;1;5.459;False;False;False;True
22;4;21;38459713;8;2;8.26;False;False;False;True
12;4;28;49131475;1;1;30.239;True;True;False;True
60;4;12;14506382;0;0;4.251;False;False;False;True
18;2;23;46545012;2;18;3.413;False;False;True;True
45;4;14;19229660;0;0;4.236;False;False;False;True
19;3;22;44201833;6;19;30.274;True;False;False;True
30;3;18;28540456;5;1;6.134;False;False;False;True
23;3;20;36854480;3;23;5.027;False;False;True;True
49;2;14;17687249;7;2;6.456;False;False;False;True
15;3;25;42100454;2;15;4.498;False;False;True;True
57;4;13;15255741;0;0;4.248;False;False;False;True
20;3;22;42101542;5;20;6.202;False;False;True;True
4;2;50;88411757;0;0;7.292;False;False;False;True
52;3;13;16696543;7;0;7.176;False;False;False;True
8;4;35;63160473;1;1;5.475;False;False;False;True
31;3;17;27634389;7;31;7.082;False;False;True;True
48;3;14;18065187;7;1;7.182;False;False;False;True
61;2;12;14270025;4;61;4.677;False;True;True;True
43;4;15;20119433;0;0;4.186;False;False;False;True
35;4;16;24559631;5;35;7.136;False;False;True;True
35;2;16;24561911;8;4;6.455;False;False;False;True
19;4;22;44228538;5;4;7.121;False;False;True;True
55;2;13;15789833;6;55;5.777;False;False;True;True
61;2;12;14267573;7;48;6.258;False;False;True;True
9;3;33;58948056;0;0;6.733;False;False;False;True
46;4;14;18832616;0;0;4.232;False;False;False;True
7;2;37;68023638;2;7;3.358;False;False;True;True
32;2;17;26792331;3;3;4.962;False;False;False;True
8;2;35;63164663;2;8;3.447;False;False;True;True
13;2;27;46536244;2;13;3.465;False;False;True;True
60;2;12;14520006;11;1;7.995;False;False;False;True
30;4;18;28536748;0;0;4.241;False;False;False;True
45;4;14;19218161;0;0;4.25;False;False;False;True
19;3;22;44223685;2;19;30.272;True;False;False;True
53;4;13;16390178;0;0;4.244;False;False;False;True
20;2;22;42114359;4;20;4.49;False;False;True;True
8;3;35;63153422;4;8;5.632;False;False;True;True
50;4;14;17341427;0;0;4.237;False;False;False;True
53;4;13;16396055;0;0;4.244;False;False;False;True
34;2;17;25269843;8;8;7.006;False;False;True;True
20;4;22;42100641;5;4;7.14;False;False;True;True
29;4;18;29466790;0;0;4.226;False;False;False;True
21;3;21;40208473;5;21;6.185;False;False;True;True
35;3;16;24564699;6;2;31.19;True;True;False;True
31;2;17;27641549;5;5;5.296;False;True;True;True
9;4;33;58965860;3;9;6.072;False;False;True;True
49;2;14;17693045;2;49;31.211;True;False;False;True
4;4;50;88409412;3;4;6.034;False;False;True;True
24;2;20;35362350;7;24;30.279;True;False;True;True
30;3;18;28533777;6;1;6.644;False;False;False;True
52;3;13;16704494;5;0;6.081;False;False;False;True
48;2;14;18068465;3;12;4.204;False;False;True;True
46;2;14;18825249;5;3;5.309;False;False;True;True
30;4;18;28546648;0;0;4.236;False;False;False;True
8;3;35;63155237;1;1;30.253;True;True;False;True
20;2;22;42116031;1;20;2.95;False;False;True;True
63;2;12;13825013;7;1;5.809;False;False;False;True
58;2;13;14986395;12;58;8.921;False;True;True;True
61;4;12;14260746;0;0;4.244;False;False;False;True
16;4;25;52000281;6;16;7.722;False;False;True;True
51;4;14;17027334;0;0;4.231;False;False;False;True
58;3;13;14986870;0;0;3.243;False;False;False;True
55;2;13;15811144;6;55;5.749;False;True;True;True
21;2;21;40194471;4;21;4.45;False;False;True;True
14;2;26;44231767;1;14;3.091;False;False;True;True
5;3;44;80367228;5;5;6.048;False;False;True;True
64;3;12;13627682;0;0;3.428;False;False;False;True
63;2;12;13840145;10;10;7.9;False;False;True;True
26;2;19;32768372;7;6;5.902;False;False;True;True
57;2;13;15248061;6;57;5.729;False;False;True;True
12;4;28;49113021;5;5;7.151;False;False;True;True
13;4;27;46548130;3;1;5.944;False;False;False;True
38;2;16;22669988;3;38;31.198;True;False;True;True
48;2;14;18068876;5;48;5.267;False;True;True;True
39;4;16;22125444;6;0;7.617;False;False;False;True
55;2;13;15796638;5;4;5.252;False;False;True;True
51;4;14;17001717;0;0;4.249;False;False;False;True
28;2;18;30484983;2;28;30.281;True;False;False;True
55;4;13;15805097;0;0;4.236;False;False;False;True
62;4;12;14044719;0;0;4.235;False;False;False;True
57;3;13;15253291;8;0;7.759;False;False;False;True
46;3;14;18824815;7;1;7.143;False;False;False;True
61;3;12;14289961;0;0;3.23;False;False;False;True
19;2;22;44231165;1;19;2.857;False;False;True;True
16;3;25;52004981;5;16;30.286;True;False;True;True
57;2;13;15272298;7;35;6.293;False;False;True;True
15;3;25;42126808;2;15;4.418;False;False;True;True
27;3;19;31587328;5;5;6.208;False;False;True;True
31;3;17;27643750;3;7;4.496;False;False;True;True
6;4;40;73699413;3;6;5.907;False;False;True;True
35;4;16;24559840;5;35;7.07;False;False;True;True
8;2;35;63148593;2;8;3.426;False;False;True;True
60;3;12;14514897;0;0;3.171;False;False;False;True
40;3;15;21585740;8;1;7.827;False;False;False;True
25;3;20;34016207;3;25;5.046;False;False;True;True
42;2;15;20561578;4;4;4.794;False;False;True;True
51;3;14;17020845;6;0;6.681;False;False;False;True
42;4;15;20559175;0;0;4.356;False;False;False;True
18;4;23;46541043;6;18;7.637;False;False;True;True
45;2;14;19224317;2;45;31.23;True;False;False;True
6;3;40;73679454;2;6;4.801;False;False;True;True
25;2;20;34009023;6;6;5.27;False;True;True;True
29;3;18;29472658;9;1;8.278;False;False;False;True
35;3;16;24576909;3;3;5.188;False;False;False;True
27;3;19;31574223;7;27;7.145;False;False;True;True
34;3;17;25264794;7;34;7.278;False;False;True;True
58;3;13;14987451;0;0;3.508;False;False;False;True
64;2;12;13607071;7;1;31.23;True;True;False;True
53;4;13;16383094;0;0;4.236;False;False;False;True
17;4;24;49118864;1;1;30.24;True;True;False;True
14;2;26;44201112;4;14;4.458;False;False;True;True
29;4;18;29492934;11;0;9.682;False;False;False;True
24;2;20;35390405;4;24;30.263;True;False;True;True
20;4;22;42095798;4;20;6.559;False;False;True;True
41;4;15;21070345;6;0;7.585;False;False;False;True
19;2;22;44232206;6;19;5.052;False;False;True;True
7;4;37;68004887;2;7;5.469;False;False;True;True
11;2;30;52025427;3;11;4.068;False;False;True;True
58;2;13;14989943;8;1;6.949;False;False;False;True
19;3;22;44201339;5;6;6.638;False;False;True;True
46;3;14;18809652;4;1;5.655;False;False;False;True
35;3;16;24567906;4;3;5.788;False;False;False;True
40;3;15;21577845;6;40;6.654;False;False;True;True
59;2;13;14754492;8;1;6.813;False;False;False;True
55;4;13;15796523;0;0;4.248;False;False;False;True
36;3;16;23919480;2;3;5.168;False;False;True;True
60;4;12;14504871;0;0;4.238;False;False;False;True
61;2;12;14289999;4;61;4.228;False;True;True;True
48;4;14;18053180;0;0;4.238;False;False;False;True
46;4;14;18814562;0;0;4.235;False;False;False;True
47;3;14;18447030;1;1;3.974;False;False;False;True
55;3;13;15810696;7;0;6.656;False;False;False;True
38;2;16;22694438;6;38;31.214;True;False;True;True
47;4;14;18425025;0;0;4.244;False;False;False;True
19;2;22;44223177;6;19;5.013;False;False;True;True
43;3;15;20112072;4;20;5.597;False;False;True;True
44;3;15;19652788;4;22;5.531;False;False;True;True
26;3;19;32759162;1;1;30.232;True;True;False;True
44;2;15;19673800;8;2;6.939;False;False;False;True
39;3;16;22132024;5;2;6.198;False;False;False;True
19;3;22;44208686;2;2;6.165;False;False;False;True
22;2;21;38444135;7;22;6.071;False;False;True;True
47;3;14;18448730;3;0;5.027;False;False;False;True
40;3;15;21591399;4;2;5.758;False;False;False;True
5;3;44;80369166;2;5;4.801;False;False;True;True
63;4;12;13831047;0;0;4.237;False;False;False;True
21;3;21;40191051;3;3;5.369;False;False;False;True
55;2;13;15792454;4;24;4.676;False;False;True;True
6;4;40;73669625;1;1;6.695;False;False;False;True
28;4;18;30495475;6;0;7.565;False;False;False;True
41;3;15;21077496;3;1;5.12;False;False;False;True
24;4;20;35377032;2;0;5.431;False;False;False;True
40;3;15;21588222;4;16;5.591;False;False;True;True
43;2;15;20106441;4;43;31.231;True;False;False;True
36;2;16;23923977;10;36;31.191;True;False;False;True
6;4;40;73668708;2;6;5.457;False;False;True;True
38;3;16;22697368;4;38;5.625;False;False;True;True
31;4;17;27640911;0;0;4.228;False;False;False;True
50;2;14;17338293;8;11;7.246;False;False;True;True
48;2;14;18058798;8;4;6.439;False;True;True;True
19;2;22;44201711;4;19;4.546;False;False;True;True
41;4;15;21058747;0;0;4.255;False;False;False;True
27;2;19;31592295;3;4;5.182;False;False;True;True
54;4;13;16080198;0;0;4.33;False;False;False;True
54;2;13;16080224;8;54;6.797;False;True;True;True
26;2;19;32747326;6;5;5.871;False;False;True;True
40;2;15;21570980;5;40;5.18;False;False;True;True
44;2;15;19668349;8;6;6.967;False;True;True;True
19;4;22;44231716;5;19;7.1;False;False;True;True
4;3;50;88424565;2;4;4.508;False;False;True;True
49;3;14;17689514;7;1;7.167;False;False;False;True
12;4;28;49143810;4;2;6.602;False;False;False;True
53;4;13;16396135;0;0;4.257;False;False;False;True
60;2;12;14498718;9;1;7.383;False;False;False;True
50;4;14;17354770;0;0;4.247;False;False;False;True
12;2;28;49138579;7;12;6.156;False;False;True;True
4;3;50;88405291;0;0;7.377;False;False;False;True
10;4;31;55268072;3;3;6.509;False;False;False;True
63;2;12;13818189;7;1;5.812;False;False;False;True
48;2;14;18065771;6;4;5.8;False;False;True;True
59;2;13;14744477;5;2;5.342;False;False;False;True
33;4;17;26000521;10;33;9.788;False;False;True;True
58;3;13;14989973;0;0;3.441;False;False;False;True
60;2;12;14497579;8;60;6.352;False;True;True;True
52;3;13;16686537;4;1;5.558;False;False;False;True
56;3;13;15539140;10;0;8.795;False;False;False;True
22;3;21;38439264;7;6;6.761;False;False;True;True
8;4;35;63173216;6;2;7.656;False;False;False;True
55;4;13;15786378;0;0;4.303;False;False;False;True
22;2;21;38459976;4;22;4.493;False;False;True;True
4;4;50;88428177;3;4;6.043;False;False;True;True
47;4;14;18422779;0;0;4.233;False;False;False;True
13;3;27;46545834;3;3;5.065;False;False;False;True
9;2;33;58937296;0;0;6.65;False;False;False;True
56;3;13;15516207;0;0;3.431;False;False;False;True
29;3;18;29494651;7;9;7.169;False;False;True;True
18;4;23;46552782;5;5;7.213;False;False;True;True
17;2;24;49121322;7;17;5.562;False;False;True;True
30;3;18;28534699;4;5;5.585;False;False;True;True
53;2;13;16379076;7;17;6.377;False;False;True;True
33;2;17;26015059;6;5;5.994;False;False;True;True
50;2;14;17354981;2;2;4.344;False;False;False;True
64;3;12;13625109;0;0;3.468;False;False;False;True
29;4;18;29468556;0;0;4.233;False;False;False;True
13;4;27;46533845;1;1;5.247;False;False;False;True
38;4;16;22668877;6;0;7.666;False;False;False;True
28;4;18;30495467;0;0;4.369;False;False;False;True
11;3;30;52022152;3;11;5.017;False;False;True;True
40;2;15;21574894;5;40;31.214;True;False;True;True
13;4;27;46542332;5;2;7.08;False;False;False;True
46;2;14;18833230;7;46;6.381;False;True;True;True
50;2;14;17354210;9;19;7.392;False;False;True;True
63;4;12;13829349;0;0;4.24;False;False;False;True
9;3;33;58933995;4;9;5.448;False;False;True;True
12;3;28;49119246;5;12;6.034;False;False;True;True
48;4;14;18049586;0;0;4.239;False;False;False;True
54;4;13;16101470;0;0;4.233;False;False;False;True
31;3;17;27652334;3;1;4.999;False;False;False;True
37;3;16;23267056;8;2;7.793;False;False;False;True
7;2;37;68014480;4;7;4.438;False;False;True;True
28;3;18;30499234;11;28;9.258;False;False;True;True
25;2;20;34015443;4;25;4.608;False;True;True;True
23;2;20;36851847;2;23;30.275;True;False;False;True
31;3;17;27649910;8;1;7.671;False;False;False;True
36;2;16;23908198;6;36;31.203;True;False;False;True
38;4;16;22694751;3;0;6.064;False;False;False;True
38;2;16;22699427;3;38;31.24;True;False;True;True
36;3;16;23904989;4;4;5.641;False;False;True;True
42;2;15;20577225;4;42;4.669;False;False;True;True
5;3;44;80377581;4;5;5.558;False;False;True;True
30;3;18;28518347;4;1;5.535;False;False;False;True
59;3;13;14744929;0;0;3.362;False;False;False;True
22;4;21;38437884;6;11;7.2;False;False;True;True
42;4;15;20559355;0;0;4.277;False;False;False;True
24;3;20;35370096;3;6;5.339;False;False;True;True
32;3;17;26803161;4;1;5.642;False;False;False;True
58;3;13;15008494;5;0;5.549;False;False;False;True
16;4;25;52002238;3;3;7.544;False;False;False;True
51;4;14;17027923;0;0;4.239;False;False;False;True
44;3;15;19649463;5;0;6.201;False;False;False;True
46;2;14;18814717;5;3;5.353;False;False;False;True
11;4;30;52032588;2;4;5.459;False;False;True;True
40;4;15;21580669;3;0;5.376;False;False;False;True
23;2;20;36863423;3;23;4.144;False;True;True;True
22;3;21;38443894;4;22;5.647;False;False;True;True
62;4;12;14037388;0;0;4.281;False;False;False;True
7;4;37;68016908;2;7;5.431;False;False;True;True
61;3;12;14266787;0;0;3.427;False;False;False;True
14;2;26;44201075;8;14;6.579;False;False;True;True
38;2;16;22692789;2;38;31.203;True;False;False;True
38;2;16;22689201;2;2;5.043;False;False;False;True
58;3;13;14989283;5;0;6.169;False;False;False;True
8;3;35;63148543;3;8;5.266;False;False;True;True
30;4;18;28531056;0;0;4.245;False;False;False;True
40;2;15;21579429;4;4;4.793;False;False;True;True
60;2;12;14518831;8;2;6.933;False;False;False;True
23;2;20;36850012;4;23;4.521;False;False;True;True
53;4;13;16374012;0;0;4.246;False;False;False;True
45;3;14;19219999;10;0;8.901;False;False;False;True
28;4;18;30512352;0;0;4.347;False;False;False;True
40;3;15;21589189;6;1;6.752;False;False;False;True
35;4;16;24570219;2;1;5.559;False;False;False;True
45;2;14;19249746;6;45;31.244;True;False;True;True
41;2;15;21066322;6;2;5.909;False;False;False;True
16;3;25;52015250;7;16;7.276;False;False;True;True
40;2;15;21574029;3;40;4.223;False;True;True;True
50;3;14;17345874;5;0;6.068;False;False;False;True
61;2;12;14285017;6;1;5.815;False;False;False;True
42;4;15;20576370;7;0;8.216;False;False;False;True
16;4;25;52007124;5;8;7.329;False;True;True;True
51;2;14;17022569;7;4;6.346;False;False;True;True
20;2;22;42110207;3;20;4.009;False;False;True;True
51;4;14;17030317;0;0;4.24;False;False;False;True
50;3;14;17355535;5;0;6.11;False;False;False;True
22;3;21;38454737;6;3;6.777;False;False;False;True
52;2;13;16693079;3;1;31.235;True;True;False;True
25;4;20;34018285;10;9;9.825;False;False;True;True
49;4;14;17709343;0;0;4.267;False;False;False;True
29;2;18;29479542;3;3;4.098;False;False;False;True
27;2;19;31592412;9;8;7.442;False;False;True;True
43;4;15;20112798;0;0;4.239;False;False;False;True
37;4;16;23264029;6;0;7.583;False;False;False;True
32;3;17;26812314;3;32;5.084;False;False;True;True
52;3;13;16701286;4;0;4.941;False;False;False;True
27;4;19;31584576;3;0;6.028;False;False;False;True
60;4;12;14497771;0;0;4.242;False;False;False;True
51;2;14;17004069;11;51;31.223;True;False;False;True
64;3;12;13619892;6;0;6.275;False;False;False;True
64;2;12;13605229;7;1;6.684;False;False;False;True
45;2;14;19219065;5;10;5.319;False;False;True;True
46;4;14;18825315;0;0;4.271;False;False;False;True
42;3;15;20559580;4;6;5.646;False;False;True;True
9;3;33;58951069;2;9;4.381;False;False;True;True
56;4;13;15533131;0;0;4.234;False;False;False;True
7;2;37;68019182;5;7;4.983;False;False;True;True
46;3;14;18823081;9;1;8.226;False;False;False;True
7;3;37;68019102;3;7;4.949;False;False;True;True
6;4;40;73676095;2;3;6.071;False;False;True;True
55;4;13;15813027;0;0;4.232;False;False;False;True
47;2;14;18438371;8;6;6.988;False;True;True;True
48;3;14;18067006;8;1;7.719;False;False;False;True
59;4;13;14743390;0;0;4.239;False;False;False;True
5;4;44;80384220;1;5;5.019;False;False;True;True
55;2;13;15808033;7;55;6.295;False;False;True;True
48;3;14;18061721;7;0;7.167;False;False;False;True
38;2;16;22690628;2;38;31.208;True;False;True;True
31;3;17;27643319;6;1;6.689;False;False;False;True
23;3;20;36838967;8;4;7.273;False;False;True;True
16;4;25;52020999;5;16;7.149;False;False;True;True
47;4;14;18418248;0;0;4.282;False;False;False;True
49;3;14;17699603;7;1;7.2;False;False;False;True
57;4;13;15253593;0;0;4.235;False;False;False;True
21;4;21;40213093;5;3;7.069;False;False;True;True
55;3;13;15809627;7;0;6.675;False;False;False;True
47;2;14;18448411;6;47;5.718;False;False;True;True
36;2;16;23892183;5;36;31.2;True;False;True;True
18;4;23;46545557;3;8;6.683;False;False;True;True
26;4;19;32764367;5;1;7.048;False;False;False;True
63;2;12;13818874;8;63;6.342;False;True;True;True
64;4;12;13604963;0;0;4.235;False;False;False;True
31;2;17;27626536;5;5;4.752;False;True;True;True
57;3;13;15245154;0;0;3.313;False;False;False;True
61;4;12;14264146;0;0;4.276;False;False;False;True
4;3;50;88432752;3;4;4.918;False;False;True;True
48;2;14;18062405;7;4;5.834;False;True;True;True
41;3;15;21072355;3;1;5.147;False;False;False;True
47;4;14;18417367;0;0;4.174;False;False;False;True
63;3;12;13826266;0;0;3.174;False;False;False;True
50;3;14;17340183;6;0;6.705;False;False;False;True
54;2;13;16103791;5;4;5.352;False;False;True;True
18;4;23;46531722;7;18;8.124;False;False;True;True
19;3;22;44215139;2;3;6.479;False;False;True;True
62;3;12;14046336;0;0;3.255;False;False;False;True
49;4;14;17700361;0;0;4.233;False;False;False;True
46;3;14;18816239;7;0;7.187;False;False;False;True
42;2;15;20570972;8;3;7.101;False;False;True;True
32;2;17;26819502;6;32;30.24;True;False;True;True
14;4;26;44231466;3;1;5.921;False;False;False;True
19;2;22;44200732;4;19;3.96;False;False;True;True
22;4;21;38455263;2;1;5.484;False;False;False;True
11;3;30;52011544;1;1;5.328;False;False;False;True
61;4;12;14262281;0;0;4.304;False;False;False;True
49;4;14;17709561;0;0;4.235;False;False;False;True
19;3;22;44201450;2;3;6.475;False;False;True;True
46;4;14;18811709;0;0;4.231;False;False;False;True
50;3;14;17366083;7;1;7.203;False;False;False;True
59;2;13;14749923;7;1;6.327;False;False;False;True
38;3;16;22670430;4;2;5.676;False;False;False;True
48;2;14;18052194;6;5;5.962;False;True;True;True
29;4;18;29467068;0;0;4.179;False;False;False;True
29;2;18;29497233;5;4;5.242;False;False;False;True
18;4;23;46527834;3;3;6.064;False;False;False;True
13;3;27;46539283;7;13;7.2;False;False;True;True
34;2;17;25259622;9;5;7.582;False;False;True;True
59;2;13;14736054;5;1;5.319;False;False;False;True
21;3;21;40197186;4;21;5.664;False;True;True;True
20;4;22;42103699;1;20;5.762;False;True;True;True
53;2;13;16372186;4;1;30.237;True;True;False;True
59;2;13;14734397;6;59;5.733;False;False;True;True
55;4;13;15790107;0;0;4.246;False;False;False;True
49;2;14;17700296;8;4;6.919;False;True;True;True
