N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT;D;WR
23;3;20;36837530;3;14;4.997;False;False;True;True;False;False
41;3;15;21055569;5;41;6.293;False;False;True;True;False;False
40;2;15;21577987;6;40;5.835;False;True;True;True;False;False
20;4;22;42099341;0;0;4.26;False;False;False;True;False;False
5;3;44;80385343;2;2;4.464;False;False;False;True;False;False
57;3;13;15257189;7;2;7.42;False;False;False;True;False;False
51;4;14;17017278;8;3;8.768;False;False;True;True;False;False
48;3;14;18068241;2;1;4.643;False;True;False;True;False;False
64;2;12;13625295;4;9;5.616;False;False;True;True;False;False
12;2;28;49112579;2;2;3.6;False;False;False;True;False;False
11;3;30;52009774;5;0;6.045;False;False;False;True;False;False
44;3;15;19666339;5;0;6.276;False;False;False;True;False;False
26;4;19;32754420;0;0;4.351;False;False;False;True;False;False
8;4;35;63170491;0;0;4.264;False;False;False;True;False;False
50;4;14;17335438;0;0;4.341;False;False;False;True;False;False
44;3;15;19673927;7;24;7.225;False;False;True;True;False;False
40;4;15;21571937;9;0;8.674;False;False;False;True;False;False
16;3;25;52031777;4;15;5.555;False;False;True;True;False;False
57;3;13;15272250;10;1;8.81;False;False;False;True;False;False
23;4;20;36851835;0;0;4.259;False;False;False;True;False;False
12;4;28;49133186;0;0;4.272;False;False;False;True;False;False
53;3;13;16394771;0;0;3.256;False;False;False;True;False;False
27;4;19;31582550;0;0;4.267;False;False;False;True;False;False
61;4;12;14268220;0;0;4.263;False;False;False;True;False;False
40;2;15;21566435;9;9;7.479;False;False;True;True;False;False
58;3;13;15014053;5;2;6.299;False;False;False;True;False;False
46;3;14;18825581;6;21;6.72;False;False;True;True;False;False
16;3;25;52012131;8;1;7.747;False;False;False;True;False;False
48;4;14;18046646;0;0;4.271;False;False;False;True;False;False
20;4;22;42101595;0;0;4.294;False;False;False;True;False;False
13;3;27;46534829;2;11;4.407;False;False;True;True;False;False
13;2;27;46534073;7;13;6.142;False;False;True;True;False;False
31;2;17;27637093;8;0;6.724;False;False;False;True;False;False
61;4;12;14264279;0;0;4.384;False;False;False;True;False;False
62;3;12;14048005;0;0;3.322;False;False;False;True;False;False
60;4;12;14496378;0;0;4.266;False;False;False;True;False;False
36;3;16;23912110;3;8;5.347;False;True;True;True;False;False
26;2;19;32760899;4;7;4.715;False;False;True;True;False;False
50;4;14;17339413;4;0;6.747;False;False;False;True;False;False
63;4;12;13836731;0;0;4.201;False;False;False;True;False;False
29;3;18;29484249;0;0;3.374;False;False;False;True;False;False
7;3;37;68012858;4;7;5.49;False;False;True;True;False;False
57;2;13;15263770;4;2;4.74;False;False;False;True;False;False
13;4;27;46540808;0;0;4.313;False;False;False;True;False;False
42;2;15;20565623;4;5;5.063;False;False;True;True;False;False
14;3;26;44224685;0;0;3.284;False;False;False;True;False;False
19;2;22;44231880;4;18;4.724;False;False;True;True;False;False
13;3;27;46538471;7;0;7.102;False;False;False;True;False;False
51;3;14;17024329;5;0;6.167;False;False;False;True;False;False
51;3;14;17010114;7;1;7.664;False;True;False;True;False;False
51;2;14;17006399;7;3;6.754;False;False;False;True;False;False
58;2;13;15006595;8;6;7.215;False;True;True;True;False;False
33;3;17;26028465;4;3;5.927;False;False;False;True;False;False
14;4;26;44224346;0;0;4.261;False;False;False;True;False;False
63;3;12;13837154;0;0;3.331;False;False;False;True;False;False
22;2;21;38435665;2;22;3.527;False;False;True;True;False;False
57;4;13;15254495;0;0;4.218;False;False;False;True;False;False
56;4;13;15525695;0;0;4.295;False;False;False;True;False;False
50;4;14;17345708;0;0;4.251;False;False;False;True;False;False
22;2;21;38466599;4;22;4.581;False;False;True;True;False;False
51;4;14;17010590;0;0;4.325;False;False;False;True;False;False
15;3;25;42127025;0;0;3.262;False;False;False;True;False;False
47;3;14;18448096;10;0;8.247;False;False;False;True;False;False
59;3;13;14763268;6;0;6.738;False;False;False;True;False;False
59;4;13;14748896;0;0;4.286;False;False;False;True;False;False
39;2;16;22104038;3;3;4.333;False;False;False;True;False;False
31;2;17;27656019;6;0;5.7;False;False;False;True;False;False
17;3;24;49131693;5;2;6.355;False;False;False;True;False;False
15;3;25;42101266;0;0;3.271;False;False;False;True;False;False
16;4;25;52030283;0;0;4.273;False;False;False;True;False;False
32;4;17;26812869;7;0;8.18;False;False;False;True;False;False
9;4;33;58940088;0;0;4.243;False;False;False;True;False;False
57;2;13;15246116;7;57;6.402;False;True;True;True;False;False
30;3;18;28532952;0;0;3.329;False;False;False;True;False;False
51;2;14;17020197;8;13;7.094;False;True;True;True;False;False
63;3;12;13837007;7;0;7.322;False;False;False;True;False;False
47;2;14;18431824;6;1;5.98;False;False;False;True;False;False
46;4;14;18826255;0;0;4.289;False;False;False;True;False;False
51;3;14;17005364;9;1;8.348;False;False;False;True;False;False
11;2;30;52001041;3;4;4.172;False;False;True;True;False;False
49;3;14;17688763;2;11;4.604;False;False;True;True;False;False
33;4;17;26009521;5;0;7.098;False;False;False;True;False;False
24;2;20;35368123;3;24;4.094;False;False;True;True;False;False
39;3;16;22130542;3;2;5.214;False;False;False;True;False;False
19;4;22;44210971;0;0;4.26;False;False;False;True;False;False
24;4;20;35387316;0;0;4.268;False;False;False;True;False;False
37;4;16;23293756;0;0;4.288;False;False;False;True;False;False
21;2;21;40203184;3;21;4.049;False;False;True;True;False;False
30;2;18;28538212;5;1;5.151;False;False;False;True;False;False
40;3;15;21568218;3;1;5.136;False;False;False;True;False;False
14;3;26;44204596;0;0;3.328;False;False;False;True;False;False
5;3;44;80375795;3;5;5.008;False;False;True;True;False;False
57;2;13;15263537;10;3;7.451;False;False;True;True;False;False
51;4;14;17012935;0;0;4.224;False;False;False;True;False;False
42;4;15;20583975;0;0;4.312;False;False;False;True;False;False
30;2;18;28521229;9;1;7.243;False;False;False;True;False;False
62;3;12;14060590;5;0;5.737;False;False;False;True;False;False
53;2;13;16375081;10;3;7.49;False;False;True;True;False;False
59;4;13;14734615;0;0;4.302;False;False;False;True;False;False
56;4;13;15536766;0;0;4.293;False;False;False;True;False;False
10;4;31;55259740;7;0;8.121;False;False;False;True;False;False
30;4;18;28516281;0;0;4.252;False;False;False;True;False;False
18;3;23;46546817;4;1;5.581;False;False;False;True;False;False
44;2;15;19660036;11;4;8.884;False;False;True;True;False;False
20;2;22;42116563;8;20;6.695;False;False;True;True;False;False
63;3;12;13842667;9;2;8.59;False;False;False;True;False;False
42;4;15;20585297;0;0;4.195;False;False;False;True;False;False
44;2;15;19652052;7;20;5.951;False;True;True;True;False;False
50;2;14;17364113;10;50;7.925;False;False;True;True;False;False
41;2;15;21048243;8;41;6.88;False;True;True;True;False;False
40;3;15;21592094;2;3;4.643;False;False;True;True;False;False
8;4;35;63154168;0;0;4.279;False;False;False;True;False;False
55;2;13;15808245;1;55;3.065;False;False;False;True;False;False
58;3;13;15001167;9;0;7.782;False;False;False;True;False;False
54;4;13;16077965;0;0;4.266;False;False;False;True;False;False
20;2;22;42118376;5;20;5.219;False;False;True;True;False;False
13;2;27;46546404;3;3;4.121;False;False;False;True;False;False
27;2;19;31576131;3;27;4.21;False;False;True;True;False;False
5;3;44;80386334;1;2;3.893;False;False;True;True;False;False
28;3;18;30493467;1;0;4.026;False;False;False;True;False;False
7;3;37;68026633;3;0;5.002;False;False;False;True;False;False
44;2;15;19672437;11;5;8.694;False;False;True;True;False;False
42;2;15;20567208;9;6;7.054;False;True;True;True;False;False
4;4;50;88430227;0;0;4.292;False;False;False;True;False;False
59;4;13;14748999;0;0;4.346;False;False;False;True;False;False
16;3;25;52018127;3;13;5.154;False;False;True;True;False;False
46;4;14;18811116;0;0;4.271;False;False;False;True;False;False
27;2;19;31583713;3;27;4.123;False;True;True;True;False;False
32;2;17;26811921;8;3;6.436;False;False;False;True;False;False
4;2;50;88429997;2;4;3.48;False;False;False;True;False;False
23;4;20;36865478;0;0;4.257;False;False;False;True;False;False
4;2;50;88431091;1;4;2.868;False;False;False;True;False;False
29;3;18;29479622;0;0;3.229;False;False;False;True;False;False
15;2;25;42095861;6;15;5.603;False;False;True;True;False;False
45;3;14;19234171;3;0;5.032;False;False;False;True;False;False
18;2;23;46526321;7;18;6.176;False;False;True;True;False;False
48;3;14;18050203;7;48;7.161;False;False;True;True;False;False
62;3;12;14037773;8;0;7.207;False;False;False;True;False;False
16;3;25;52015670;5;16;6.047;False;False;True;True;False;False
44;3;15;19674566;8;0;7.295;False;False;False;True;False;False
46;2;14;18811245;10;46;7.997;False;False;True;True;False;False
21;4;21;40206803;0;0;4.285;False;False;False;True;False;False
29;4;18;29490975;0;0;4.261;False;False;False;True;False;False
29;2;18;29490489;4;29;4.553;False;True;True;True;False;False
8;2;35;63150051;2;8;3.507;False;False;False;True;False;False
49;3;14;17697960;6;1;6.242;False;False;False;True;False;False
21;3;21;40205714;7;1;7.296;False;False;False;True;False;False
4;4;50;88413136;3;0;6.062;False;False;False;True;False;False
21;3;21;40200064;3;21;5.079;False;True;True;True;False;False
15;4;25;42106653;0;0;4.263;False;False;False;True;False;False
54;4;13;16101814;0;0;4.26;False;False;False;True;False;False
15;3;25;42095835;0;0;3.267;False;False;False;True;False;False
28;4;18;30511009;0;0;4.299;False;False;False;True;False;False
57;2;13;15245249;7;57;6.459;False;True;True;True;False;False
6;2;40;73668198;2;6;3.402;False;False;True;True;False;False
21;3;21;40182309;2;21;4.534;False;True;True;True;False;False
17;2;24;49134889;7;5;5.873;False;False;True;True;False;False
9;3;33;58964990;3;0;4.971;False;False;False;True;False;False
40;2;15;21582542;8;13;6.996;False;False;True;True;False;False
31;4;17;27626884;0;0;4.323;False;False;False;True;False;False
7;2;37;68023029;4;7;4.525;False;False;True;True;False;False
29;2;18;29487083;4;29;4.572;False;True;True;True;False;False
42;2;15;20570869;4;2;4.832;False;False;False;True;False;False
45;4;14;19218714;6;0;7.072;False;False;False;True;False;False
8;4;35;63160088;0;0;4.26;False;False;False;True;False;False
42;2;15;20565386;7;16;6.107;False;False;True;True;False;False
19;2;22;44211349;3;19;4.055;False;False;True;True;False;False
43;2;15;20091110;4;14;4.976;False;True;True;True;False;False
27;4;19;31601750;0;0;4.264;False;False;False;True;False;False
52;4;13;16687104;0;0;4.203;False;False;False;True;False;False
5;3;44;80373389;2;5;4.474;False;False;True;True;False;False
35;2;16;24581755;3;35;4.098;False;False;True;True;False;False
5;3;44;80378669;3;2;4.94;False;False;True;True;False;False
63;2;12;13827693;7;45;6.485;False;False;True;True;False;False
58;3;13;15015166;9;1;8.463;False;False;False;True;False;False
52;4;13;16682014;0;0;4.292;False;False;False;True;False;False
13;2;27;46537050;3;13;4.01;False;True;True;True;False;False
52;4;13;16704975;0;0;4.269;False;False;False;True;False;False
57;2;13;15262711;10;3;8.119;False;False;True;True;False;False
11;4;30;52003976;0;0;4.261;False;False;False;True;False;False
48;4;14;18061600;0;0;4.311;False;False;False;True;False;False
6;4;40;73673380;3;0;5.442;False;False;False;True;False;False
11;2;30;52022566;1;11;2.898;False;False;False;True;False;False
49;3;14;17708777;5;49;6.159;False;False;True;True;False;False
41;3;15;21057372;8;41;7.772;False;False;True;True;False;False
14;4;26;44214208;0;0;4.281;False;False;False;True;False;False
47;4;14;18429388;0;0;4.294;False;False;False;True;False;False
32;2;17;26804698;2;13;3.654;False;True;False;True;False;False
21;3;21;40213794;4;10;5.584;False;False;True;True;False;False
16;2;25;52006450;4;6;4.148;False;False;True;True;False;False
9;2;33;58951863;4;9;4.544;False;False;True;True;False;False
11;3;30;52030594;3;7;4.959;False;False;True;True;False;False
61;2;12;14260051;5;2;5.417;False;False;False;True;False;False
19;2;22;44207106;3;19;4.146;False;False;True;True;False;False
32;3;17;26793358;6;2;6.905;False;False;False;True;False;False
5;4;44;80363738;0;0;4.301;False;False;False;True;False;False
27;4;19;31588209;0;0;4.303;False;False;False;True;False;False
40;2;15;21567720;2;40;3.771;False;False;True;True;False;False
42;3;15;20576371;7;14;7.563;False;False;True;True;False;False
41;3;15;21056566;6;1;6.303;False;False;False;True;False;False
30;2;18;28541142;9;7;7.289;False;False;True;True;False;False
4;3;50;88407024;2;1;4.421;False;False;False;True;False;False
38;4;16;22672549;0;0;4.266;False;False;False;True;False;False
35;4;16;24583162;5;1;7.304;False;False;False;True;False;False
50;2;14;17334287;9;5;7.553;False;True;True;True;False;False
28;2;18;30496748;5;28;5.142;False;True;True;True;False;False
15;3;25;42095365;0;0;3.264;False;False;False;True;False;False
4;2;50;88430170;1;4;2.886;False;False;False;True;False;False
63;2;12;13836776;7;63;6.495;False;True;True;True;False;False
32;4;17;26813765;0;0;4.226;False;False;False;True;False;False
17;2;24;49119748;3;17;4.039;False;False;True;True;False;False
14;2;26;44204566;3;14;4.024;False;True;True;True;False;False
21;2;21;40209489;1;21;2.951;False;False;False;True;False;False
60;3;12;14509619;4;0;5.784;False;False;False;True;False;False
61;3;12;14287146;5;61;6.29;False;True;True;True;False;False
8;4;35;63159621;0;0;4.337;False;False;False;True;False;False
58;4;13;15010195;0;0;4.27;False;False;False;True;False;False
29;2;18;29493051;8;17;6.738;False;False;True;True;False;False
9;3;33;58960501;1;1;3.88;False;False;False;True;False;False
17;2;24;49115609;2;17;3.513;False;False;True;True;False;False
24;3;20;35390643;3;1;5.019;False;False;False;True;False;False
54;2;13;16083275;9;3;6.998;False;False;True;True;False;False
59;3;13;14744538;8;4;7.864;False;False;True;True;False;False
11;4;30;52017550;0;0;4.266;False;False;False;True;False;False
34;3;17;25266654;10;34;8.797;False;False;True;True;False;False
22;3;21;38458705;6;2;6.356;False;True;False;True;False;False
9;3;33;58954162;1;3;3.917;False;False;True;True;False;False
57;2;13;15268790;7;2;6.043;False;False;False;True;False;False
52;2;13;16684469;5;52;5.463;False;True;True;True;False;False
64;3;12;13615114;7;64;8.032;False;False;False;True;False;False
12;2;28;49134624;4;3;4.846;False;False;False;True;False;False
18;4;23;46549030;6;18;7.838;False;False;True;True;False;False
26;3;19;32745187;4;2;5.903;False;False;False;True;False;False
55;4;13;15794986;0;0;4.254;False;False;False;True;False;False
36;4;16;23915944;4;0;6.79;False;False;False;True;False;False
25;2;20;34021779;11;25;8.291;False;False;True;True;False;False
32;4;17;26797745;0;0;4.288;False;False;False;True;False;False
23;4;20;36845820;0;0;4.267;False;False;False;True;False;False
25;4;20;34026849;0;0;4.262;False;False;False;True;False;False
9;3;33;58952420;4;9;5.553;False;False;True;True;False;False
28;2;18;30487227;3;5;4.157;False;False;True;True;False;False
40;4;15;21586641;0;0;4.348;False;False;False;True;False;False
5;3;44;80388297;1;1;3.911;False;False;False;True;False;False
46;2;14;18826651;6;4;6.133;False;False;True;True;False;False
47;2;14;18447223;7;5;6.123;False;False;True;True;False;False
34;4;17;25289720;5;1;6.681;False;False;False;True;False;False
53;3;13;16400885;5;24;6.258;False;False;True;True;False;False
51;3;14;17011357;5;0;6.207;False;False;False;True;False;False
24;4;20;35387087;0;0;4.275;False;False;False;True;False;False
23;2;20;36858850;5;3;5.27;False;False;True;True;False;False
4;4;50;88422432;0;0;4.366;False;False;False;True;False;False
41;2;15;21056449;6;2;5.399;False;False;False;True;False;False
27;3;19;31574194;0;0;3.218;False;False;False;True;False;False
31;2;17;27630719;4;2;4.718;False;False;False;True;False;False
57;3;13;15263608;8;0;7.29;False;False;False;True;False;False
56;4;13;15527059;0;0;4.269;False;False;False;True;False;False
17;2;24;49143649;4;13;4.737;False;False;True;True;False;False
43;3;15;20120895;9;43;8.393;False;False;True;True;False;False
44;2;15;19665526;11;3;8.661;False;False;True;True;False;False
19;2;22;44227579;3;19;4.09;False;False;True;True;False;False
24;3;20;35375106;6;1;6.061;False;False;False;True;False;False
32;2;17;26797198;7;29;6.401;False;True;True;True;False;False
21;4;21;40198335;0;0;4.267;False;False;False;True;False;False
23;3;20;36844160;8;14;7.643;False;False;True;True;False;False
55;3;13;15795777;11;0;9.416;False;False;False;True;False;False
22;2;21;38437546;6;22;5.742;False;False;True;True;False;False
12;3;28;49128273;6;1;6.591;False;False;False;True;False;False
17;2;24;49138106;4;17;4.737;False;False;True;True;False;False
32;3;17;26798943;0;7;3.35;False;False;False;True;False;False
40;4;15;21569211;0;0;4.227;False;False;False;True;False;False
8;3;35;63157267;2;0;4.481;False;False;False;True;False;False
29;3;18;29498495;5;0;6.17;False;False;False;True;False;False
48;3;14;18063811;6;2;6.849;False;False;False;True;False;False
20;3;22;42117961;4;6;5.621;False;False;True;True;False;False
29;4;18;29475190;0;0;4.26;False;False;False;True;False;False
7;4;37;68020016;0;0;4.294;False;False;False;True;False;False
40;4;15;21565513;0;0;4.207;False;False;False;True;False;False
64;2;12;13629713;13;3;10.126;False;False;False;True;False;False
30;3;18;28541058;0;0;3.325;False;False;False;True;False;False
15;4;25;42109034;0;0;4.33;False;False;False;True;False;False
56;3;13;15515206;6;2;6.696;False;False;True;True;False;False
59;2;13;14738214;5;59;5.31;False;False;True;True;False;False
12;4;28;49116108;0;0;4.251;False;False;False;True;False;False
8;4;35;63143436;0;0;4.242;False;False;False;True;False;False
34;3;17;25275718;5;2;6.253;False;False;False;True;False;False
60;4;12;14510048;0;0;4.203;False;False;False;True;False;False
18;2;23;46535279;5;18;5.166;False;False;True;True;False;False
51;2;14;17012464;3;3;4.436;False;False;True;True;False;False
64;3;12;13628747;9;10;8.908;False;False;True;True;False;False
43;2;15;20109189;6;3;6.031;False;False;True;True;False;False
6;4;40;73686345;0;0;4.204;False;False;False;True;False;False
62;4;12;14056468;0;0;4.277;False;False;False;True;False;False
17;2;24;49117983;3;17;4.127;False;False;True;True;False;False
42;4;15;20578329;0;0;4.214;False;False;False;True;False;False
8;2;35;63148375;1;8;2.9;False;False;False;True;False;False
8;4;35;63153060;0;0;4.205;False;False;False;True;False;False
56;4;13;15525179;0;0;4.36;False;False;False;True;False;False
36;4;16;23917785;3;0;5.438;False;False;False;True;False;False
26;3;19;32765312;5;0;5.569;False;False;False;True;False;False
33;3;17;26005842;7;2;6.876;False;False;False;True;False;False
61;3;12;14275844;6;61;6.827;False;True;True;True;False;False
44;4;15;19670825;0;0;4.221;False;False;False;True;False;False
42;3;15;20573516;12;20;8.258;False;True;True;True;False;False
46;4;14;18831226;7;7;8.331;False;False;True;True;False;False
23;4;20;36861473;4;0;6.506;False;False;False;True;False;False
58;3;13;14995570;5;0;5.593;False;False;False;True;False;False
55;3;13;15809152;10;0;8.405;False;False;False;True;False;False
10;2;31;55259557;3;10;4.065;False;False;True;True;False;False
21;3;21;40200377;2;21;4.558;False;True;True;True;False;False
16;3;25;52011708;3;16;5.042;False;False;True;True;False;False
47;4;14;18439521;2;0;4.886;False;False;False;True;False;False
28;4;18;30514766;0;0;4.3;False;False;False;True;False;False
6;3;40;73684374;2;0;4.551;False;False;False;True;False;False
50;2;14;17336773;10;3;7.675;False;False;False;True;False;False
11;2;30;52002603;7;11;6.26;False;False;True;True;False;False
37;4;16;23284293;5;0;7.072;False;False;False;True;False;False
64;3;12;13604649;7;3;7.628;False;False;True;True;False;False
30;3;18;28535781;0;0;3.23;False;False;False;True;False;False
33;2;17;26029860;5;31;5.339;False;False;True;True;False;False
54;2;13;16084789;3;54;4.316;False;False;True;True;False;False
14;3;26;44208152;6;0;6.087;False;False;False;True;False;False
32;3;17;26808548;5;1;6.275;False;False;False;True;False;False
49;2;14;17700054;8;27;6.897;False;True;True;True;False;False
46;2;14;18812265;5;2;4.789;False;False;False;True;False;False
57;3;13;15258281;6;0;6.765;False;False;False;True;False;False
37;3;16;23295175;9;3;8.055;False;False;True;True;False;False
61;3;12;14271900;10;6;8.852;False;False;True;True;False;False
28;2;18;30494118;4;28;4.67;False;True;True;True;False;False
25;3;20;34005719;6;1;6.651;False;False;False;True;False;False
53;3;13;16385271;7;1;6.746;False;False;False;True;False;False
16;4;25;52020883;0;0;4.211;False;False;False;True;False;False
54;2;13;16094981;8;3;7.154;False;False;True;True;False;False
12;2;28;49143196;3;5;4.088;False;True;True;True;False;False
42;2;15;20581503;4;42;4.749;False;False;True;True;False;False
39;4;16;22119257;5;0;7.114;False;False;False;True;False;False
57;3;13;15257317;2;0;3.944;False;False;False;True;False;False
56;2;13;15521125;6;3;5.435;False;False;True;True;False;False
44;3;15;19672273;8;4;8.055;False;True;True;True;False;False
26;4;19;32766856;0;0;4.264;False;False;False;True;False;False
30;2;18;28529671;5;2;5.19;False;False;True;True;False;False
14;4;26;44217247;0;0;4.261;False;False;False;True;False;False
51;2;14;17002817;7;3;6.437;False;False;True;True;False;False
4;4;50;88426769;0;0;4.263;False;False;False;True;False;False
54;3;13;16088988;8;21;7.802;False;False;True;True;False;False
19;4;22;44205258;0;0;4.397;False;False;False;True;False;False
21;2;21;40211086;3;3;4.142;False;False;True;True;False;False
53;2;13;16387753;10;4;7.577;False;True;True;True;False;False
4;4;50;88432576;0;0;4.284;False;False;False;True;False;False
8;4;35;63146990;0;0;4.317;False;False;False;True;False;False
21;2;21;40204372;7;21;6.259;False;False;True;True;False;False
24;4;20;35385123;0;0;4.321;False;False;False;True;False;False
10;4;31;55253111;0;0;4.226;False;False;False;True;False;False
60;4;12;14521726;0;0;4.221;False;False;False;True;False;False
38;3;16;22669094;1;1;4.015;False;False;False;True;False;False
25;4;20;34007755;0;0;4.221;False;False;False;True;False;False
40;4;15;21577596;0;0;4.273;False;False;False;True;False;False
42;3;15;20575019;5;4;6.253;False;False;True;True;False;False
16;2;25;52014846;6;16;5.898;False;True;True;True;False;False
46;3;14;18810191;5;24;6.449;False;True;True;True;False;False
51;2;14;17023771;4;5;4.898;False;False;True;True;False;False
9;4;33;58953850;0;0;4.268;False;False;False;True;False;False
49;2;14;17707461;11;3;8.557;False;False;True;True;False;False
4;2;50;88400832;1;4;2.873;False;False;False;True;False;False
22;3;21;38443105;4;1;5.623;False;False;False;True;False;False
10;4;31;55264808;1;0;4.869;False;False;False;True;False;False
29;3;18;29491327;0;0;3.235;False;False;False;True;False;False
47;4;14;18440544;8;0;8.815;False;False;False;True;False;False
48;3;14;18045568;9;2;8.39;False;False;False;True;False;False
61;2;12;14281579;7;1;6.45;False;False;False;True;False;False
47;2;14;18420162;5;7;5.682;False;True;True;True;False;False
55;3;13;15789793;12;0;9.943;False;False;False;True;False;False
52;4;13;16692681;0;0;4.302;False;False;False;True;False;False
62;2;12;14058595;7;3;6.003;False;False;True;True;False;False
11;2;30;52031702;4;4;4.671;False;False;True;True;False;False
19;4;22;44225602;0;0;4.261;False;False;False;True;False;False
15;3;25;42112971;0;0;3.321;False;False;False;True;False;False
62;2;12;14048933;8;5;6.622;False;True;True;True;False;False
36;4;16;23912568;0;0;4.31;False;False;False;True;False;False
18;2;23;46553705;3;18;4.107;False;False;True;True;False;False
54;4;13;16077218;0;0;4.33;False;False;False;True;False;False
33;3;17;26025493;3;2;5.165;False;True;False;True;False;False
63;4;12;13820269;3;0;5.515;False;False;False;True;False;False
37;3;16;23285558;4;37;5.813;False;False;True;True;False;False
32;3;17;26797889;3;1;5.303;False;False;False;True;False;False
39;3;16;22106350;9;1;7.851;False;False;False;True;False;False
13;2;27;46542010;4;13;4.54;False;False;True;True;False;False
36;3;16;23920031;5;36;6.142;False;False;True;True;False;False
21;4;21;40187110;0;0;4.216;False;False;False;True;False;False
36;2;16;23902649;4;36;4.808;False;False;False;True;False;False
35;4;16;24556701;7;1;9.0;False;True;False;True;False;False
60;4;12;14518355;4;51;6.712;False;False;True;True;False;False
47;3;14;18418121;4;1;5.715;False;False;False;True;False;False
29;2;18;29475943;5;1;4.742;False;False;False;True;False;False
58;2;13;14995793;6;58;5.848;False;True;True;True;False;False
52;2;13;16705024;7;2;5.863;False;False;False;True;False;False
13;3;27;46534664;3;0;5.117;False;False;False;True;False;False
31;4;17;27631711;0;0;4.29;False;False;False;True;False;False
57;2;13;15268068;7;2;6.523;False;False;False;True;False;False
26;2;19;32756610;4;2;4.711;False;False;False;True;False;False
8;4;35;63174910;0;0;4.275;False;False;False;True;False;False
19;4;22;44220467;0;0;4.245;False;False;False;True;False;False
23;3;20;36833487;3;15;4.969;False;False;True;True;False;False
38;3;16;22699322;11;2;8.967;False;False;False;True;False;False
8;4;35;63173754;0;0;4.305;False;False;False;True;False;False
44;3;15;19662227;3;23;5.106;False;False;True;True;False;False
9;3;33;58945202;4;1;5.615;False;False;False;True;False;False
7;4;37;68024128;0;0;4.264;False;False;False;True;False;False
18;4;23;46558200;0;0;4.214;False;False;False;True;False;False
30;2;18;28537408;5;30;5.188;False;True;True;True;False;False
53;4;13;16403007;3;0;5.458;False;False;False;True;False;False
21;4;21;40196752;0;0;4.214;False;False;False;True;False;False
40;2;15;21573358;7;40;6.426;False;False;True;True;False;False
54;3;13;16099040;11;3;9.415;False;False;True;True;False;False
32;3;17;26806334;7;1;7.295;False;False;False;True;False;False
54;4;13;16096935;0;0;4.338;False;False;False;True;False;False
64;4;12;13602249;4;33;7.19;False;False;True;True;False;False
17;3;24;49120697;4;17;5.626;False;False;True;True;False;False
24;3;20;35372240;5;16;6.05;False;False;True;True;False;False
42;2;15;20581141;5;42;5.267;False;False;True;True;False;False
6;2;40;73679192;2;6;3.402;False;False;True;True;False;False
61;3;12;14288349;12;1;9.424;False;False;False;True;False;False
43;3;15;20117734;9;1;8.452;False;False;False;True;False;False
5;4;44;80374505;2;0;5.421;False;False;False;True;False;False
45;3;14;19234990;4;1;5.717;False;False;False;True;False;False
33;3;17;26010333;9;4;8.535;False;False;True;True;False;False
39;4;16;22126286;6;0;7.671;False;False;False;True;False;False
32;3;17;26805479;7;2;6.739;False;False;False;True;False;False
30;4;18;28538711;0;0;4.328;False;False;False;True;False;False
48;3;14;18059314;6;3;6.758;False;False;True;True;False;False
54;3;13;16090363;8;0;7.791;False;False;False;True;False;False
25;3;20;34016234;7;25;7.139;False;False;True;True;False;False
41;3;15;21062148;4;2;5.733;False;False;False;True;False;False
48;2;14;18063658;6;6;6.042;False;True;True;True;False;False
11;3;30;52013520;3;1;5.016;False;False;False;True;False;False
31;2;17;27635161;2;2;3.521;False;False;False;True;False;False
39;2;16;22132311;4;39;4.876;False;True;True;True;False;False
53;2;13;16388251;7;9;6.72;False;True;True;True;False;False
15;4;25;42119726;0;0;4.28;False;False;False;True;False;False
5;3;44;80365198;1;4;3.865;False;False;True;True;False;False
42;3;15;20581490;6;19;6.851;False;False;True;True;False;False
48;3;14;18048230;5;0;5.716;False;False;False;True;False;False
60;3;12;14507656;0;0;3.308;False;False;False;True;False;False
52;3;13;16682240;9;1;8.38;False;False;False;True;False;False
35;3;16;24569277;5;1;6.219;False;False;False;True;False;False
18;3;23;46554533;2;18;4.575;False;False;True;True;False;False
63;3;12;13824539;5;0;5.835;False;False;False;True;False;False
24;2;20;35385536;5;2;5.311;False;False;False;True;False;False
12;4;28;49115468;0;0;4.268;False;False;False;True;False;False
48;3;14;18061197;5;48;6.232;False;False;True;True;False;False
5;3;44;80385408;4;5;5.521;False;False;True;True;False;False
13;2;27;46531812;4;13;4.551;False;True;True;True;False;False
9;4;33;58964065;0;0;4.258;False;False;False;True;False;False
40;4;15;21578965;0;0;4.275;False;False;False;True;False;False
64;2;12;13631922;8;18;7.569;False;False;True;True;False;False
29;3;18;29480471;4;0;4.997;False;False;False;True;False;False
27;4;19;31586953;0;0;4.261;False;False;False;True;False;False
60;4;12;14493008;0;0;4.269;False;False;False;True;False;False
64;2;12;13601382;6;16;6.494;False;False;True;True;False;False
52;3;13;16702124;4;52;5.176;False;True;True;True;False;False
14;2;26;44207248;2;11;3.55;False;False;True;True;False;False
39;2;16;22104396;10;3;7.62;False;False;True;True;False;False
36;4;16;23901728;0;0;4.341;False;False;False;True;False;False
29;4;18;29484381;0;0;4.297;False;False;False;True;False;False
