N;DELAY;THRESHOLD;BUF SIZE;KILLED DOCKER;REAL MPI KILLED;TIME;DEADLOCK;SEGFAULT;ABORT;RIGHT RESULT
38;2;16;250000;6;8;8.79;False;False;True;True
33;4;17;250000;3;5;7.637;False;False;True;True
22;4;21;250000;4;2;8.505;False;False;False;True
19;3;22;250000;2;2;6.148;False;False;False;True
26;2;19;250000;3;5;6.032;False;False;True;True
62;3;12;250000;6;6;9.831;False;False;True;True
61;3;12;250000;12;7;16.054;False;False;True;True
25;4;20;250000;7;3;11.601;False;False;True;True
57;2;13;250000;9;7;11.965;False;False;True;True
58;2;13;250000;5;6;7.842;False;False;True;True
18;2;23;250000;4;6;6.61;False;False;True;True
29;4;18;250000;7;3;11.609;False;False;True;True
9;4;33;250000;5;1;9.489;False;False;False;True
58;4;13;250000;8;5;11.799;False;False;True;True
6;2;40;250000;2;1;4.344;False;False;False;True
62;3;12;250000;4;6;7.911;False;False;True;True
13;3;27;250000;4;2;7.49;False;False;False;True
25;4;20;250000;6;2;10.592;False;False;False;True
49;2;14;250000;8;6;10.851;False;False;True;True
6;2;40;250000;3;1;5.372;False;False;False;True
17;2;24;250000;3;5;5.987;False;False;True;True
44;3;15;250000;8;6;11.902;False;False;True;True
22;2;21;250000;6;6;8.692;False;False;True;True
41;2;15;250000;7;7;9.827;False;False;True;True
10;4;31;250000;4;1;8.429;False;False;False;True
16;2;25;250000;4;6;6.61;False;False;True;True
59;2;13;250000;5;5;8.003;False;False;False;True
13;2;27;250000;2;3;4.648;False;False;True;True
16;2;25;250000;3;4;5.777;False;False;True;True
59;4;13;250000;9;4;13.923;False;False;True;True
63;2;12;250000;4;5;8.116;False;False;True;True
39;3;16;250000;10;6;13.832;False;False;True;True
35;3;16;250000;5;5;8.67;False;False;True;True
18;4;23;250000;5;3;9.523;False;False;True;True
61;4;12;250000;7;61;11.754;False;False;True;True
7;2;37;250000;2;1;4.4;False;False;False;True
16;2;25;250000;3;5;5.957;False;False;True;True
9;2;33;250000;1;1;4.133;False;False;False;True
17;2;24;250000;2;3;5.893;False;False;True;True
64;2;12;250000;6;64;8.81;False;False;True;True
58;3;13;250000;9;7;12.903;False;False;True;True
55;2;13;250000;9;8;11.939;False;False;True;True
35;4;16;250000;8;5;11.696;False;False;True;True
7;2;37;250000;2;1;4.375;False;False;False;True
55;2;13;250000;12;7;14.04;False;False;True;True
6;3;40;250000;0;0;3.236;False;False;False;True
9;2;33;250000;2;1;4.421;False;False;True;False
15;4;25;250000;4;2;8.428;False;False;True;True
32;3;17;250000;4;4;7.627;False;False;False;True
58;2;13;250000;8;58;10.667;False;False;True;True
61;4;12;250000;8;5;11.747;False;False;True;True
59;2;13;250000;7;7;9.905;False;False;True;True
56;4;13;250000;6;6;10.732;False;False;True;True
30;2;18;250000;3;4;6.111;False;False;True;True
10;2;31;250000;3;3;5.555;False;False;True;True
40;2;15;250000;5;8;7.727;False;False;True;True
48;3;14;250000;2;3;7.787;False;False;True;True
24;3;20;250000;3;3;6.569;False;False;False;True
17;4;24;250000;3;3;7.435;False;False;True;True
47;4;14;250000;2;3;7.966;False;False;True;True
30;2;18;250000;2;3;6.299;False;False;True;True
56;4;13;250000;10;5;13.849;False;False;True;True
28;3;18;250000;4;3;7.583;False;False;False;True
47;2;14;250000;7;7;10.099;False;False;True;True
4;2;50;250000;3;1;5.361;False;False;False;True
59;3;13;250000;4;6;8.117;False;False;True;True
11;2;30;250000;2;2;4.433;False;False;False;True
26;2;19;250000;4;6;6.637;False;False;True;True
36;2;16;250000;7;8;9.829;False;False;True;True
17;4;24;250000;7;3;11.624;False;False;True;True
41;4;15;250000;8;4;12.698;False;False;True;True
11;4;30;250000;3;1;7.39;False;False;False;True
57;2;13;250000;10;8;13.007;False;False;True;True
50;2;14;250000;8;9;10.86;False;False;True;True
52;4;13;250000;7;5;11.791;False;False;True;True
37;3;16;250000;6;6;9.775;False;False;True;True
12;3;28;250000;5;1;8.517;False;False;False;True
56;4;13;250000;6;4;9.704;False;False;True;True
47;2;14;250000;8;8;10.824;False;False;True;True
22;2;21;250000;3;5;6.11;False;False;True;True
15;4;25;250000;10;1;14.652;False;False;False;True
42;2;15;250000;10;8;12.948;False;False;True;True
55;4;13;250000;9;5;12.799;False;False;True;True
63;4;12;250000;9;6;13.846;False;False;True;True
25;2;20;250000;6;6;8.721;False;False;True;True
7;2;37;250000;5;1;7.473;False;False;False;True
40;2;15;250000;5;40;7.643;False;False;True;True
21;4;21;250000;8;3;12.619;False;False;True;True
51;4;14;250000;4;5;8.641;False;False;True;True
55;3;13;250000;10;5;11.818;False;False;True;True
28;4;18;250000;6;3;10.566;False;False;True;True
7;4;37;250000;0;0;4.211;False;False;False;True
39;2;16;250000;8;39;9.884;False;False;True;True
19;4;22;250000;3;2;7.453;False;False;False;True
10;3;31;250000;5;1;7.468;False;False;False;True
30;2;18;250000;5;6;7.756;False;False;True;True
43;2;15;250000;11;8;13.964;False;False;True;True
52;3;13;250000;7;5;9.73;False;False;True;True
5;4;44;250000;0;0;4.212;False;False;False;True
29;2;18;250000;7;6;9.794;False;False;True;True
32;2;17;250000;4;32;6.582;False;False;True;True
62;2;12;250000;10;5;13.021;False;False;False;True
51;2;14;250000;5;7;7.754;False;False;True;True
36;2;16;250000;4;6;7.717;False;False;True;True
31;2;17;250000;3;4;6.2;False;False;True;True
53;3;13;250000;8;6;10.919;False;False;True;True
11;4;30;250000;2;1;6.349;False;False;False;True
22;2;21;250000;6;22;8.621;False;False;True;True
32;3;17;250000;5;5;8.713;False;False;True;True
28;4;18;250000;3;2;7.464;False;False;False;True
46;3;14;250000;5;46;8.538;False;False;True;True
60;4;12;250000;8;6;12.851;False;False;True;True
44;3;15;250000;7;6;10.739;False;False;True;True
60;4;12;250000;7;6;11.799;False;False;True;True
11;4;30;250000;5;0;8.425;False;False;False;True
17;4;24;250000;4;2;8.485;False;False;False;True
58;3;13;250000;6;8;9.791;False;False;True;True
4;4;50;250000;0;0;4.229;False;False;False;True
61;4;12;250000;8;5;11.783;False;False;True;True
33;4;17;250000;4;5;8.63;False;False;True;True
43;2;15;250000;2;2;7.8;False;False;False;True
50;3;14;250000;8;5;11.857;False;False;True;True
40;4;15;250000;4;6;8.601;False;False;True;True
49;3;14;250000;3;3;7.852;False;False;False;True
25;3;20;250000;4;25;7.662;False;False;True;True
7;2;37;250000;3;1;5.384;False;False;False;True
40;3;15;250000;6;6;9.689;False;False;True;True
15;3;25;250000;4;1;7.514;False;False;False;True
39;3;16;250000;6;6;9.699;False;False;True;True
51;3;14;250000;7;5;9.803;False;False;True;True
41;3;15;250000;3;3;7.679;False;False;False;True
5;3;44;250000;0;0;3.216;False;False;False;True
16;3;25;250000;1;1;5.828;False;False;False;True
61;3;12;250000;8;6;11.907;False;False;True;True
64;2;12;250000;3;64;5.48;False;False;True;True
57;2;13;250000;11;7;13.98;False;False;True;True
40;4;15;250000;7;40;11.766;False;False;True;True
52;4;13;250000;5;4;9.758;False;False;True;True
12;4;28;250000;3;1;7.376;False;False;False;True
13;4;27;250000;5;1;9.497;False;False;False;True
63;3;12;250000;11;6;13.94;False;False;True;True
6;4;40;250000;0;0;4.207;False;False;False;True
14;4;26;250000;5;0;8.428;False;False;False;True
49;2;14;250000;9;8;12.0;False;False;True;True
9;3;33;250000;3;2;6.453;False;False;False;True
22;4;21;250000;2;2;6.424;False;False;False;True
52;2;13;250000;5;52;7.615;False;False;True;True
31;2;17;250000;7;5;9.718;False;False;True;True
38;3;16;250000;3;5;7.654;False;False;True;True
31;3;17;250000;6;4;9.68;False;False;True;True
4;4;50;250000;0;0;4.24;False;False;False;True
42;3;15;250000;6;6;9.697;False;False;True;True
23;2;20;250000;3;4;6.028;False;False;True;True
29;4;18;250000;5;3;9.511;False;False;True;True
14;4;26;250000;2;1;6.374;False;False;False;True
17;4;24;250000;4;3;8.517;False;False;True;True
59;2;13;250000;4;4;7.979;False;False;False;True
38;4;16;250000;5;4;9.662;False;False;True;True
54;4;13;250000;5;4;9.982;False;False;True;True
13;3;27;250000;3;1;6.488;False;False;False;True
52;3;13;250000;11;7;13.881;False;False;True;True
11;3;30;250000;5;1;8.472;False;False;False;True
38;4;16;250000;7;5;10.689;False;False;True;True
51;4;14;250000;8;5;12.809;False;False;True;True
31;4;17;250000;1;1;6.104;False;False;False;True
20;2;22;250000;3;5;6.111;False;False;True;True
47;3;14;250000;10;47;13.712;False;False;True;True
62;4;12;250000;6;6;10.74;False;False;True;True
10;3;31;250000;1;1;4.351;False;False;False;True
19;2;22;250000;1;1;5.871;False;False;False;True
62;2;12;250000;3;62;5.489;False;False;True;True
8;4;35;250000;0;0;4.275;False;False;False;True
10;2;31;250000;2;3;4.41;False;False;True;True
21;2;21;250000;8;5;10.025;False;False;True;True
27;3;19;250000;5;4;8.624;False;False;True;True
50;2;14;250000;12;50;14.779;False;False;True;True
7;4;37;250000;0;0;4.209;False;False;False;True
44;2;15;250000;3;44;5.532;False;False;True;True
25;2;20;250000;8;7;10.759;False;False;True;True
47;4;14;250000;7;3;10.688;False;False;False;True
16;2;25;250000;6;5;8.688;False;False;True;True
46;4;14;250000;3;4;7.655;False;False;True;True
4;2;50;250000;0;0;2.926;False;False;False;True
46;3;14;250000;3;3;7.533;False;False;False;True
12;3;28;250000;5;2;8.518;False;False;False;True
23;4;20;250000;6;3;10.569;False;False;True;True
38;2;16;250000;7;8;9.797;False;False;True;True
7;2;37;250000;3;1;5.402;False;False;False;True
33;3;17;250000;5;5;8.666;False;False;True;True
39;2;16;250000;6;8;8.76;False;False;True;True
38;4;16;250000;5;5;9.621;False;False;True;True
51;4;14;250000;4;6;8.646;False;False;True;True
39;4;16;250000;9;5;13.838;False;False;True;True
62;2;12;250000;8;62;10.735;False;False;True;True
18;2;23;250000;2;3;6.04;False;False;True;True
54;4;13;250000;9;5;13.838;False;False;True;True
33;3;17;250000;4;5;7.607;False;False;True;True
39;4;16;250000;6;5;10.639;False;False;True;True
17;4;24;250000;5;3;9.521;False;False;True;True
17;3;24;250000;7;3;10.642;False;False;False;True
51;2;14;250000;4;5;7.668;False;False;True;True
47;2;14;250000;5;7;7.808;False;False;True;True
4;2;50;250000;2;1;4.349;False;False;False;True
37;4;16;250000;1;1;7.608;False;False;False;True
62;2;12;250000;4;5;8.052;False;False;True;True
23;2;20;250000;1;1;6.005;False;False;False;True
4;2;50;250000;1;1;3.337;False;False;False;True
38;4;16;250000;11;5;15.794;False;False;True;True
60;4;12;250000;5;6;9.685;False;False;True;True
46;3;14;250000;3;3;7.837;False;False;False;True
59;2;13;250000;5;6;7.881;False;False;True;True
43;3;15;250000;6;6;9.709;False;False;True;True
43;4;15;250000;7;5;10.659;False;False;True;True
34;3;17;250000;9;5;12.797;False;False;True;True
60;4;12;250000;2;3;7.996;False;False;True;True
9;4;33;250000;1;1;5.341;False;False;False;True
28;2;18;250000;7;5;8.704;False;False;True;True
14;4;26;250000;3;0;7.405;False;False;False;True
53;4;13;250000;7;5;11.77;False;False;True;True
24;4;20;250000;4;3;8.526;False;False;True;True
11;4;30;250000;6;1;10.502;False;False;False;True
30;4;18;250000;4;3;8.51;False;False;True;True
10;3;31;250000;5;1;7.496;False;False;False;True
34;4;17;250000;4;4;8.622;False;False;True;True
53;2;13;250000;2;2;7.901;False;False;False;True
47;3;14;250000;6;47;9.734;False;False;True;True
47;3;14;250000;8;6;11.836;False;False;True;True
13;3;27;250000;4;1;7.484;False;False;False;True
47;2;14;250000;2;2;7.822;False;False;False;True
23;3;20;250000;8;4;11.678;False;False;True;True
59;4;13;250000;11;6;15.904;False;False;True;True
32;3;17;250000;5;5;8.804;False;False;True;True
63;2;12;250000;8;6;9.92;False;False;True;True
42;3;15;250000;2;2;7.571;False;False;False;True
44;4;15;250000;4;5;8.592;False;False;True;True
58;3;13;250000;5;5;8.8;False;False;True;True
7;4;37;250000;0;0;4.209;False;False;False;True
42;4;15;250000;3;5;7.677;False;False;True;True
12;4;28;250000;4;0;7.408;False;False;False;True
4;3;50;250000;0;0;3.209;False;False;False;True
33;2;17;250000;2;3;7.556;False;False;True;True
47;4;14;250000;4;5;8.559;False;False;True;True
60;3;12;250000;12;60;15.873;False;False;True;True
24;2;20;250000;7;5;9.735;False;False;True;True
46;3;14;250000;2;2;7.721;False;False;False;True
49;2;14;250000;3;4;7.759;False;False;True;True
42;4;15;250000;8;6;12.76;False;False;True;True
38;4;16;250000;3;5;7.532;False;False;True;True
27;3;19;250000;2;2;6.146;False;False;False;True
4;4;50;250000;0;0;4.244;False;False;False;True
15;2;25;250000;4;3;6.6;False;False;True;True
44;2;15;250000;7;8;9.797;False;False;True;True
61;3;12;250000;13;8;17.063;False;False;True;True
57;3;13;250000;8;8;11.838;False;False;True;True
57;3;13;250000;6;5;9.817;False;False;True;True
62;4;12;250000;5;6;9.711;False;False;True;True
57;4;13;250000;8;5;12.8;False;False;True;True
12;3;28;250000;4;1;7.535;False;False;False;True
27;4;19;250000;4;2;8.529;False;False;False;True
45;4;14;250000;5;5;8.607;False;False;True;True
43;2;15;250000;6;43;8.581;False;False;True;True
49;3;14;250000;3;3;7.835;False;False;False;True
23;3;20;250000;5;4;8.614;False;False;True;True
15;3;25;250000;4;2;7.536;False;False;False;True
50;4;14;250000;3;5;7.784;False;False;True;True
10;2;31;250000;4;3;5.582;False;False;True;True
38;2;16;250000;4;5;7.538;False;False;True;True
9;4;33;250000;3;1;7.379;False;False;False;True
36;4;16;250000;4;5;8.691;False;False;True;True
43;2;15;250000;7;43;9.771;False;False;True;True
7;3;37;250000;0;0;3.213;False;False;False;True
22;3;21;250000;5;3;8.588;False;False;False;True
25;3;20;250000;5;4;8.608;False;False;True;True
54;4;13;250000;10;5;14.868;False;False;True;True
4;2;50;250000;4;1;6.436;False;False;False;True
54;2;13;250000;2;2;7.819;False;False;False;True
30;2;18;250000;5;4;7.699;False;False;False;True
33;3;17;250000;7;5;9.694;False;False;True;True
31;4;17;250000;5;3;9.544;False;False;True;True
35;4;16;250000;8;5;12.743;False;False;True;True
20;3;22;250000;3;20;6.52;False;False;True;True
49;2;14;250000;4;5;7.854;False;False;True;True
26;2;19;250000;9;6;11.843;False;False;True;True
15;2;25;250000;3;3;5.699;False;False;True;True
4;2;50;250000;2;1;4.344;False;False;False;True
46;3;14;250000;3;3;7.93;False;False;False;True
20;2;22;250000;8;6;10.756;False;False;True;True
10;2;31;250000;1;1;4.538;False;False;False;True
60;3;12;250000;8;6;10.895;False;False;True;True
11;4;30;250000;7;1;11.568;False;False;False;True
24;3;20;250000;4;4;7.581;False;False;True;True
12;3;28;250000;1;1;4.627;False;False;False;True
27;2;19;250000;4;5;6.644;False;False;True;True
64;4;12;250000;10;7;14.958;False;False;True;True
16;2;25;250000;5;5;7.631;False;False;True;True
18;4;23;250000;5;3;9.525;False;False;True;True
9;2;33;250000;5;3;6.572;False;False;True;True
34;4;17;250000;5;4;9.619;False;False;True;True
46;2;14;250000;8;46;10.642;False;False;True;True
23;2;20;250000;3;4;6.055;False;False;True;True
21;3;21;250000;5;4;8.631;False;False;True;True
44;4;15;250000;5;3;8.595;False;False;False;True
50;4;14;250000;9;4;12.811;False;False;True;True
10;2;31;250000;5;3;6.539;False;False;True;True
44;3;15;250000;6;5;8.721;False;False;True;True
63;3;12;250000;7;8;10.883;False;False;True;True
16;3;25;250000;2;2;6.015;False;False;False;True
30;4;18;250000;2;2;6.473;False;False;False;True
6;4;40;250000;0;0;4.225;False;False;False;True
16;4;25;250000;5;16;9.53;False;False;True;True
38;3;16;250000;5;6;8.665;False;False;True;True
64;4;12;250000;8;6;12.881;False;False;True;True
61;4;12;250000;4;5;8.74;False;False;True;True
44;4;15;250000;9;5;12.75;False;False;True;True
28;3;18;250000;8;4;11.713;False;False;True;True
29;2;18;250000;4;6;6.631;False;False;True;True
31;2;17;250000;7;5;9.735;False;False;True;True
24;2;20;250000;5;4;7.721;False;False;False;True
38;2;16;250000;9;9;12.091;False;False;True;True
39;2;16;250000;5;7;7.725;False;False;True;True
8;3;35;250000;3;2;6.449;False;False;False;True
44;4;15;250000;5;5;8.695;False;False;True;True
24;2;20;250000;7;6;9.728;False;False;True;True
43;3;15;250000;9;7;12.988;False;False;True;True
45;3;14;250000;7;45;10.687;False;False;True;True
18;4;23;250000;3;3;7.469;False;False;True;True
46;4;14;250000;4;5;8.557;False;False;True;True
58;2;13;250000;7;58;9.642;False;False;True;True
51;3;14;250000;5;4;8.706;False;False;False;True
14;2;26;250000;5;3;7.557;False;False;True;True
24;4;20;250000;2;2;6.419;False;False;False;True
8;2;35;250000;2;2;4.621;False;False;False;True
23;3;20;250000;5;3;8.592;False;False;False;True
59;2;13;250000;8;5;11.002;False;False;False;True
60;3;12;250000;7;6;10.917;False;False;True;True
32;4;17;250000;8;4;12.775;False;False;True;True
30;4;18;250000;7;3;11.594;False;False;True;True
14;4;26;250000;3;1;7.405;False;False;False;True
63;2;12;250000;10;8;13.08;False;False;True;True
42;3;15;250000;6;5;9.838;False;False;True;True
15;2;25;250000;6;15;8.639;False;False;True;True
9;4;33;250000;4;1;8.428;False;False;False;True
27;3;19;250000;8;4;11.732;False;False;True;True
39;4;16;250000;4;5;8.665;False;False;True;True
16;2;25;250000;4;5;6.615;False;False;True;True
38;4;16;250000;4;5;8.632;False;False;True;True
48;2;14;250000;6;8;8.768;False;False;True;True
13;4;27;250000;2;1;6.378;False;False;False;True
59;4;13;250000;7;5;11.805;False;False;True;True
27;4;19;250000;6;3;10.574;False;False;True;True
25;4;20;250000;4;3;8.502;False;False;True;True
55;4;13;250000;5;5;9.874;False;False;True;True
57;4;13;250000;3;4;7.771;False;False;True;True
20;3;22;250000;2;2;6.202;False;False;False;True
8;2;35;250000;3;3;5.473;False;False;True;True
26;2;19;250000;7;6;9.763;False;False;True;True
46;3;14;250000;3;5;7.836;False;False;True;True
43;3;15;250000;6;7;9.829;False;False;True;True
4;4;50;250000;0;0;4.207;False;False;False;True
20;2;22;250000;5;6;7.687;False;False;True;True
45;4;14;250000;8;5;11.715;False;False;True;True
42;3;15;250000;8;6;11.802;False;False;True;True
36;4;16;250000;8;5;12.78;False;False;True;True
22;2;21;250000;1;1;6.236;False;False;False;True
5;2;44;250000;4;1;6.425;False;False;False;True
35;2;16;250000;4;6;7.418;False;False;True;True
49;3;14;250000;7;4;8.75;False;False;True;True
55;2;13;250000;10;6;12.035;False;False;True;True
62;3;12;250000;6;7;9.874;False;False;True;True
53;3;13;250000;5;7;8.846;False;False;True;True
42;3;15;250000;8;6;11.798;False;False;True;True
60;2;12;250000;3;3;8.013;False;False;False;True
31;2;17;250000;3;3;6.27;False;False;False;True
